query	target	bits	fident	alnlen	lddt	ttmscore	alntmscore	cigar	query_ec	target_ec	ungapped_alnlen	ec_match
P04799	P04799	4291	1.0	513	1.0	1.0	1.0	513M	1.14.14.1	1.14.14.1	513	True
P04799	P10632	1276	0.296	513	0.6961	0.8802	0.8802	10M6D8M6I19M1D65M2I22M3I4M4I24M2I41M3I2M4D6M1D6M1D14M1I40M1D147M3I37M3D3M1D3M2I10M1I7M	1.14.14.1	1.14.14.1	468	True
P04799	O31440	501	0.168	492	0.5282	0.7801	0.7801	11M3I20M1D23M2I9M1I9M3I7M4D18M7I2M9I19M3D19M3I24M1I3M1I1M11I38M1I2M4I6M2D23M1I23M9I4M4I2M4I18M1I47M3D5M9I10M4D28M3I11M1D4M3D8M	1.14.14.1	1.11.2.4	394	False
P04799	Q00441	449	0.157	483	0.5056	0.7402	0.7402	49M2I9M9D5M3D19M1D4M3I6M13I24M3D5M1D15M6I8M1D7M4I5M11I5M1I21M4I14M2I13M1I41M18I17M1I43M4I3M8I32M1D7M2I3M3D1M2I8M3I12M	1.14.14.1	1.14.13.188	376	False
P04799	P22320	34	0.079	592	0.1976	0.1278	0.1278	8M9I5M2D5M2D7M2I8M5I20M1I6M2I10M18I10M6D2M1I9M3D2M7D8M4D11M18D8M2I4M9I3M3D11M7D6M12D5M51D2M21D18M7D20M25I3M2I4M3D6M3I2M16I4M11D5M3I9M3I3M1D5M4D2M12I23M5I4M2I13M2D10M1D2M8I2M6I8M	1.14.14.1	1.12.1.2	293	False
P04799	P70080	33	0.098	427	0.2013	0.1176	0.1176	9M1D4M3D2M1I11M5D14M1I6M1I13M1I11M1I7M2I5M2I18M2I7M1I5M2D3M9I4M12I11M9D20M16I6M1D4M4I8M34I12M1D10M7I8M1I4M6I14M7D5M2D7M1D4M4D6M16I22M9I5M	1.14.14.1	1.14.16.4	265	False
P04799	P91887	30	0.101	434	0.2056	0.05927	0.05927	7M3I6M5I2M3D2M9I15M16D22M1I2M7I9M3I3M9I3M2D5M3D5M8D9M6D2M1I13M4I6M5D12M1D2M9D7M15I3M3I18M3I18M2I2M10D8M2D6M14I2M4I2M5I3M1D2M13D5M2I3M4I18M11I7M3D1M6D11M	1.14.14.1	3.4.11.2	241	False
P04830	P04830	6693	1.0	714	1.0	1.0	1.0	714M	2.4.1.19	2.4.1.19	714	True
P04830	Q9C0Y4	43	0.085	838	0.2265	0.1916	0.1916	7M4I5M21I6M9I12M1D8M5I7M8I1M5I3M1I32M17I3M13I3M8I9M13D5M11D18M1D10M6D4M8I5M2D1M1D6M6D23M13D5M27D8M20D5M1I8M3I12M2D2M4I3M13D4M2I4M6D5M22D16M2D6M2D7M17I7M15D5M2D6M12D5M8I6M4I5M1I11M1I21M4I3M1I19M1D2M6I3M13I7M6D2M11D6M3D8M8I3M1D3M7I4M4D5M8I12M1I5M1I12M13I14M2I4M	2.4.1.19	3.2.1.20	431	False
P04830	P58314	53	0.109	330	0.1943	0.3129	0.3129	4M3D14M19I5M3I4M18I5M6I6M12I15M8D3M3I18M2I5M1D3M8I7M4I3M1D3M1I2M13I13M3I4M1D2M19D5M7I3M1I9M3I6D5M1D1M13I2M2I6M4I14M2D5M	2.4.1.19	4.1.2.13	166	False
P04830	P32962	39	0.151	331	0.2127	0.1806	0.1806	14M3I2M3I2M3I2M1D7M1I4M1I3M25I12M2D6M2I6M1D6M5D6M7D8M7I3M2I18M5I7M4I1M9D5M6I5M9I2M2I9M7D1M4D10M1D11M1I3M3I11M3D4M4I3M1I8M18D12M	2.4.1.19	3.5.5.1	191	False
P04830	Q50539	35	0.094	254	0.1776	0.156	0.156	14M1I16M1D2M19D2M2I21M2D5M8D6M13D5M4I5M9D10M4I5M4I18M1D5M3D15M4I6M10I7M4I7M2I1M2D11M	2.4.1.19	2.1.1.245	161	False
P04830	P91885	31	0.081	258	0.182	0.05721	0.05721	8M6I33M2I2M1I2M4D5M2D4M5D7M2I5M5D8M14I3M10I10M24I19M1D20M2I18M1I2M6D1M4I10M3I9M	2.4.1.19	3.4.11.2	166	False
P04830	P91887	29	0.101	255	0.1599	0.04648	0.04648	7M6I33M3D3M1I3M3D6M9I12M15D3M7I4M2I2M1I3M10I10M24I19M1D20M2I18M6D4M5I6M1I6M	2.4.1.19	3.4.11.2	159	False
P04830	P07740	41	0.103	445	0.1789	0.2488	0.2488	4M2D4M1D11M1I9M2I4M2I2M5D5M8D10M4I6M2D9M2I7M1D2M8D1M3I4M13D6M1I2M22I6M5I4M2I4M3I3M13I6M2D7M7I14M2I6M1I15M11D7M8D8M1I4M3I5M20D5M8D7M3D4M16I11M2D15M4I3M18I14M2D3M	2.4.1.19	1.14.14.3	237	False
P04830	P19839	39	0.081	490	0.1947	0.2656	0.2656	9M9I3M2I3M14I9M3D15M1I4M5D3M2I2M6I4M12D10M4I6M1I10M1D9M9D1M3I4M8D7M4D2M2D9M23I5M2D6M24I8M7I14M2I7M3I2M2D10M11D4M5D5M1I11M3I10M18I10M36D10M2D15M20I2M2I14M	2.4.1.19	1.14.14.3	243	False
P04830	P54989	39	0.083	502	0.2185	0.2305	0.2305	6M4I22M4I4M7I10M2I13M6I6M14D6M10I5M4I10M2I14M4I3M19I1M2I6M10I4M4D3M8D5M6D6M2I15M40D3M7D10M7I13M2I4M5I9M1D2M6D3M5D4M7D1M15I4M3I9M17I1M3I5M1I15M6I4M1D3M10D11M2D6M1I9M	2.4.1.19	1.14.14.10	255	False
P04830	P42126	31	0.142	323	0.2361	0.1381	0.1381	15M1D20M11I13M8D8M17I12M6D6M2D7M5D9M3I7M14I19M2I8M9D2M4D5M4I5M4D1M1I5M1D8M5I11M3I6M4I3M10I5M1D4M7I5M1D10M4D2M	2.4.1.19	5.3.3.8	196	False
P06988	P06988	3693	1.0	434	1.0	1.0	1.0	434M	1.1.1.23	1.1.1.23	434	True
P06988	P14755	85	0.162	129	0.4034	0.25	0.25	7M1I13M5I35M6D12M2I7M5I15M7D4M2D4M1I3M	1.1.1.23	1.1.1.45	100	True
P06988	P39849	83	0.105	133	0.3903	0.2101	0.2101	11M1I15M5I2M1D17M18I2M1I7M2D3M2I2M1D5M2D8M1I11M1D2M3D10M	1.1.1.23	1.1.1.90	95	True
P06988	P23526	75	0.126	331	0.3401	0.2556	0.2556	23M1I14M9I2M7I10M5I11M1I7M1I5M2D25M6D9M2I4M1I5M2I2M1D5M1D12M3D6M15D2M36D23M5I19M2I2M20I8M4I5M1I7M	1.1.1.23	3.3.1.1	206	False
P06988	Q9Y2B2	47	0.127	267	0.2666	0.2164	0.2164	7M3I4M4I8M4I9M3I5M5D23M1D9M3I10M4D2M9D3M1D17M25I11M3I6M23I6M21D10M11D17M	1.1.1.23	3.5.1.89	147	False
P06988	P80175	45	0.151	245	0.2445	0.1941	0.1941	9M4D13M14I2M6I14M5I10M1I4M2I18M1I6M2I3M1D7M3D2M4I7M4D12M13I10M11D4M4I6M8I6M4I5M2D7M2I9M	1.1.1.23	1.1.99.36	154	False
P06988	P35228	39	0.163	208	0.2447	0.04607	0.04607	5M1D6M1D21M2D5M2D6M5D16M10I1M1D9M9I8M2I1M28I8M1I9M1D3M2I13M3D5M2D11M2D9M	1.1.1.23	1.14.13.39	136	False
P06988	P58314	38	0.125	302	0.2663	0.1541	0.1541	6M2D3M9I13M2D1M1D2M10D9M17D11M4D1M8D2M6D8M15D18M5I5M3D2M16D25M4D9M1I3M1D18M5I5M2D10M9I2M2I15M3D9M	1.1.1.23	4.1.2.13	177	False
P06988	P54989	37	0.106	517	0.2149	0.1532	0.1532	8M1I6M14I9M7D18M8D15M28I21M1D2M1I10M1I10M16D8M21D5M4D2M9D5M9I3M2D3M21D8M6D14M2D3M1D4M1I2M5I10M18D15M1I2M5I2M13D4M1I10M1I13M2D6M1D2M1D8M3I2M15I3M18I7M1I5M6D3M10D6M4D5M	1.1.1.23	1.14.14.10	259	False
P06988	Q06518	120	0.138	209	0.2393	0.04999	0.04999	7M1D6M1D21M2D5M2D6M5D16M2I1M7I10M9I6M2I6M25I6M4I8M1D3M2I13M3D5M2D10M2D10M	1.1.1.23	1.14.13.39	139	False
P06988	P29477	116	0.144	208	0.2429	0.04861	0.04861	7M1D6M1D26M4D6M5D16M2I1M7I10M9I6M2I3M28I8M1I9M1D3M2I13M3D5M2D11M2D8M	1.1.1.23	1.14.13.39	138	False
P06988	Q50539	39	0.081	270	0.2313	0.1163	0.1163	14M2D10M5D25M3D10M2I3M3D6M2D1M3I5M2I13M1I4M1I5M8I7M1D5M1I7M2D5M6I4M3D13M1I16M4I4M10D14M12I4M2I9M2I6M2I2M	1.1.1.23	2.1.1.245	192	False
P06988	P07740	36	0.116	326	0.2531	0.148	0.148	4M2I3M9D11M5D2M8I12M6D11M21D2M8D10M1D15M2D6M1I8M19D2M6D10M1D13M1I6M4D8M11D4M1D4M3D12M1D6M3I2M1D3M1D2M6I5M7I4M1I14M1I6M1I10M	1.1.1.23	1.14.14.3	195	False
P06988	P22567	36	0.114	305	0.2202	0.1306	0.1306	12M18I1M1I12M2D20M1I5M24D2M1I13M9I2M3D14M4D6M6D1M1D8M10D9M1D4M2I6M5I4M6D10M2I4M1D1M2I10M2D3M9D17M2D6M1D3M3D5M1D3M1D6M	1.1.1.23	2.3.1.1	187	False
P06988	P19839	32	0.086	301	0.2176	0.1292	0.1292	15M1D6M2I5M17I8M25I10M9D13M1D11M5I2M4I13M1D10M1D16M6I10M32D7M1D16M1I5M4D9M11D4M1D4M3D12M	1.1.1.23	1.14.14.3	176	False
P06988	Q59072	31	0.098	457	0.2122	0.136	0.136	18M7D12M3D12M7D10M1D8M15I9M6I5M19I8M32I14M1I6M9I8M1D4M6I13M2I6M7I5M4D4M2D12M5I11M13I5M15I2M9I12M7I5M1I3M6I2M7D20M1D12M28I17M	1.1.1.23	2.5.1.73	243	False
P06988	P15505	30	0.092	238	0.1903	0.0538	0.0538	5M5I9M6D6M9I10M1I8M22I7M31I17M1I3M23I7M3D17M10I5M4D2M2D2M3I9M1I10M	1.1.1.23	1.4.4.2	117	False
P07101	P07101	4356	1.0	528	1.0	1.0	1.0	528M	1.14.16.2	1.14.16.2	528	True
P07101	P04177	2613	0.837	529	0.8678	0.6808	0.6808	29M31I31M1D437M	1.14.16.2	1.14.16.2	497	True
P07101	P70080	1859	0.492	443	0.8501	0.7437	0.7437	5M6D14M1I30M3I30M1D5M10D15M2D4M2I315M	1.14.16.2	1.14.16.4	418	True
P07101	P04176	1815	0.5	448	0.8103	0.7388	0.7388	19M2D2M3I10M1I25M3I13M2I14M7D11M1D335M	1.14.16.2	1.14.16.1	429	True
P07101	P17752	1812	0.474	449	0.8213	0.7449	0.7449	14M4I2M1I1M1I10M1I30M3I24M2D12M8D14M2D4M2I314M	1.14.16.2	1.14.16.4	425	True
P07101	P00439	1780	0.496	459	0.8008	0.7395	0.7395	9M9D14M1I10M1I29M3I10M2I12M4D2M7D3M3I340M	1.14.16.2	1.14.16.1	429	True
P07101	Q15678	33	0.134	326	0.289	0.02125	0.02125	7M2D11M1I4M1I19M15D7M7D17M1I3M18I13M1D6M10I6M8D14M11I6M11I15M2I9M17I4M4I7M1I14M24I10M8D12M	1.14.16.2	3.1.3.48	184	False
P07101	P15505	26	0.112	284	0.2963	0.02746	0.02746	13M1I8M11I32M4D4M4I12M2D5M7I5M3D5M10I5M4D11M1I3M61I3M5I18M7I6M1D12M8I13M	1.14.16.2	1.4.4.2	155	False
P07101	P35228	48	0.1	109	0.459	0.01799	0.01799	23M5I6M4D37M19I15M	1.14.16.2	1.14.13.39	81	False
P07101	O14370	47	0.111	126	0.4531	0.04346	0.04346	13M10I29M16I16M15D11M2I14M	1.14.16.2	2.6.1.42	83	False
P07101	Q06518	46	0.15	113	0.4055	0.01633	0.01633	23M5I10M4I29M19I10M1I12M	1.14.16.2	1.14.13.39	84	False
P07101	O09046	44	0.097	113	0.4639	0.02853	0.02853	22M9I18M3D13M9D9M18I12M	1.14.16.2	1.4.3.2	74	False
P07101	P29477	43	0.094	295	0.3325	0.04556	0.04556	22M9I28M2I7M21I23M4I2M7D5M13I2M1I4M1I11M32I6M1D6M1D1M3D10M1D5M4I24M2I3M4I7M1D9M8I2M2D1M	1.14.16.2	1.14.13.39	178	False
P07740	P07740	3056	1.0	355	1.0	1.0	1.0	355M	1.14.14.3	1.14.14.3	355	True
P07740	P19839	2260	0.853	355	0.883	0.9298	0.9298	355M	1.14.14.3	1.14.14.3	355	True
P07740	P54989	362	0.136	440	0.5435	0.5765	0.5765	11M7D9M2D23M2D4M16D31M1I41M7D2M1D12M1I7M18D10M1I32M2I1M2D5M1I43M11I12M10D2M18D7M1D27M2D5M1D25M1I6M5I15M	1.14.14.3	1.14.14.10	330	True
P07740	P58314	101	0.11	353	0.2936	0.3642	0.3642	7M1D3M2D6M2D8M2I15M6I2M8I6M2D10M3I1M7D1M6I5M15I3M2D12M9D10M1I7M23I5M1I9M18D12M1D9M4I12M7I14M8I5M8I16M1D2M11D10M2I13M	1.14.14.3	4.1.2.13	203	False
P07740	Q50539	63	0.119	369	0.2636	0.2186	0.2186	8M4I15M8I2M4I4M2I3M2D2M15I8M3I17M3I7M1I1M13I2M1I13M14I1M6I2M10I2M1D5M3D16M2I3M1D3M1D9M2I3M1I2M5I8M2I14M11I3M11I7M13D17M9I6M6I5M1D4M2D10M1I9M	1.14.14.3	2.1.1.245	211	False
P07740	P04830	61	0.08	385	0.2902	0.1725	0.1725	10M9D2M2D10M9D6M2D14M6D8M19D3M1I9M1D4M1D9M32D3M27D3M1D17M4D4M4D4M22I9M1I2M5I7M16I5M6D20M2I8M7D8M2D8M1I8M3I2M7D12M	1.14.14.3	2.4.1.19	195	False
P10632	P10632	4069	1.0	490	1.0	1.0	1.0	490M	1.14.14.1	1.14.14.1	490	True
P10632	P04799	1278	0.299	511	0.7095	0.8472	0.8472	12M2I8M6D19M1I65M2D22M3D4M4D24M2D41M3D1M3I4M2I9M1I14M1D40M1I147M3D37M3I3M1I3M2D10M1D7M	1.14.14.1	1.14.14.1	470	True
P10632	Q00441	491	0.157	475	0.5324	0.7451	0.7451	3M1I12M3I5M1I33M1I9M8D2M6D25M5D7M7I14M2I15M1D10M6I17M1I6M16I24M5I33M3I35M18I18M1I45M9I34M1D13M1I7M1I11M	1.14.14.1	1.14.13.188	378	False
P10632	O31440	437	0.168	476	0.5435	0.8075	0.8075	10M3I5M1I15M1D23M1I6M1I2M1I5M1I9M4D28M2I16M2I23M1I5M2I21M15I46M1I24M4I23M9I4M5I3M3I11M3I4M2D47M3I17M4D31M2I3M1I3M1I9M1D4M1D4M	1.14.14.1	1.11.2.4	401	False
P10632	P91887	35	0.117	298	0.2234	0.04866	0.04866	5M8D15M9D6M9D10M1D10M2I12M6I4M5I6M1I16M7D17M2D7M3D11M11I10M1I14M12D1M7D5M1I4M5D7M1I15M15I8M4I5M	1.14.14.1	3.4.11.2	188	False
P10632	P91885	87	0.093	288	0.2185	0.04609	0.04609	6M3D14M9D6M9D10M1D10M2I12M6I4M5I6M1I16M7D17M2D8M3D10M11I10M1I14M12D7M6D11M4D16M15I8M4I2M	1.14.14.1	3.4.11.2	187	False
P11987	P11987	1284	1.0	170	1.0	1.0	1.0	170M	1.14.13.25	1.14.13.25	170	True
P12295	P12295	1990	1.0	229	1.0	1.0	1.0	229M	3.2.2.27	3.2.2.27	229	True
P14755	P14755	2566	1.0	319	1.0	1.0	1.0	319M	1.1.1.45	1.1.1.45	319	True
P14755	P06988	88	0.162	129	0.4346	0.1906	0.1906	7M1D13M5D35M6I12M2D7M5D15M7I4M2I4M1D3M	1.1.1.45	1.1.1.23	100	True
P14755	P39849	61	0.149	254	0.3105	0.1924	0.1924	28M1D8M8I3M6I10M10I4M3D3M1D3M5D9M2D2M7I18M25I4M9I11M5I12M2D12M8I8M1I3M7D4M5D3M1I3M	1.1.1.45	1.1.1.90	148	True
P14755	P80175	56	0.162	253	0.2979	0.1763	0.1763	14M1I9M1D2M1D17M14I4M3D6M10I4M4D2M2D6M3D4M2I7M4I10M11I6M24I4M2I2M3D8M3I7M2D12M8I12M7D12M	1.1.1.45	1.1.99.36	148	False
P14755	Q9Y2B2	45	0.123	146	0.2581	0.1819	0.1819	9M3I10M1I2M8D23M1D10M9I10M4I4M5I3M3D11M1D7M2I3M5I12M	1.1.1.45	3.5.1.89	104	False
P14755	P23526	42	0.128	273	0.2578	0.1599	0.1599	16M1I5M3I1M6D7M4D9M10I6M4D6M1I4M10I4M7D2M1D26M3I6M9I5M9D8M1I3M3D5M25D3M1I5M4I19M2I3M2I10M4D10M	1.1.1.45	3.3.1.1	163	False
P14755	P54989	36	0.139	208	0.2282	0.1026	0.1026	13M12D5M6D4M3D9M1D5M1D2M5D3M8I25M6I8M1I6M4D8M1I23M6I8M1I10M14I10M	1.1.1.45	1.14.14.10	139	False
P14755	O00469	36	0.116	420	0.2616	0.1046	0.1046	10M2D6M3D3M4D19M3D6M10I8M9I6M5D6M1D3M11I6M9I5M1D5M1D7M2I8M10I4M1D6M13D3M4D7M23D3M19D5M3D26M3D8M4I4M10I14M17D2M3I15M1D4M1D11M7D8M5I17M	1.1.1.45	1.14.11.4	235	False
P14755	P19839	51	0.078	395	0.268	0.1555	0.1555	7M5D4M5D3M2D11M1D4M2D3M23I5M1D8M6I8M1I4M1D11M3D20M2I7M4I4M8I4M11I14M28D8M2I3M8I2M3I9M7D6M7D8M21D6M4I7M6I20M2I16M1I2M14I13M	1.1.1.45	1.14.14.3	217	False
P14755	P07740	50	0.114	393	0.2747	0.1721	0.1721	12M10D2M2D11M1D4M2D3M13I2M10I3M1D7M6I9M1I4M1D11M3D20M2I7M4I4M5I6M14I12M28D11M12I6M1I6M3D2M16I9M8I8M1D4M3D4M6D5M11D13M1I2M2D13M1D6M6D13M	1.1.1.45	1.14.14.3	219	False
P14755	P35228	42	0.109	211	0.2722	0.06946	0.06946	15M1D14M11D10M2D4M6I11M10I11M13I4M5D18M2D4M4I13M1D3M5I7M11I6M1D19M	1.1.1.45	1.14.13.39	139	False
P14755	P58314	40	0.093	290	0.2494	0.1833	0.1833	6M15D10M3D2M1D2M10D6M1D4M1D5M3I13M10I3M10I3M4D4M3D5M13D9M4D9M1I6M1D11M1I4M12D5M2I6M7I13M7I2M1D10M2D11M11I5M6D7M	1.1.1.45	4.1.2.13	161	False
P14755	Q50539	39	0.092	250	0.2679	0.122	0.122	8M1D5M2D3M1D6M5D2M4D3M1I8M1D7M4I16M1D6M11D7M5D2M1D37M3I6M2D11M13D3M13I5M5D18M5D4M1I1M1I4M2I6M	1.1.1.45	2.1.1.245	168	False
Q58247	Q58247	1930	1.0	249	1.0	1.0	1.0	249M	3.1.4.56	3.1.4.56	249	True
Q59072	Q59072	3321	1.0	377	1.0	1.0	1.0	377M	2.5.1.73	2.5.1.73	377	True
Q59072	P15505	375	0.11	400	0.5452	0.2923	0.2923	9M2D10M4I4M3D34M1D17M8D33M3I19M3I37M1I8M2D19M5D17M5D2M2D6M9D10M5I14M2I21M1I4M2D24M3I14M2D13M1D21M	2.5.1.73	1.4.4.2	336	False
Q59072	P34896	299	0.153	430	0.4601	0.5004	0.5004	18M2I6M5D15M2I2M5I7M5D8M4D3M1D24M1D2M1D3M1D4M5D1M2D12M2I23M5I7M2I31M5D10M2I25M6I3M1D5M1I2M8D5M1D23M2D8M4D16M2D1M3I8M5I8M2I14M7D7M1D8M5D12M4D7M	2.5.1.73	2.1.2.1	328	False
Q59072	P16932	240	0.121	419	0.407	0.5224	0.5224	12M3D11M9I11M2D14M5D8M4I9M9D11M7D4M1I6M5D7M1I10M1I6M2D11M1I4M3D3M2D20M1D6M1D3M1D6M2D6M2I15M3D11M12I15M1I8M1I10M8D8M2D6M4I7M9D2M2I5M6I6M1I6M1D2M1D12M2D23M	2.5.1.73	4.1.1.64	304	False
Q59072	P39849	50	0.113	255	0.274	0.1815	0.1815	4M1D12M1D16M2D8M1D8M19D4M5I7M6I10M6I3M2I4M5I2M7D6M8I4M15I7M16I4M5I18M2D8M4D7M5D13M	2.5.1.73	1.1.1.90	145	False
Q59072	Q9P4V2	39	0.091	395	0.2526	0.1146	0.1146	12M3D12M2D11M3D8M12D2M13D6M8D2M9D2M11D18M1D1M5D5M4I6M3I15M8I8M5D7M5I6M1I31M6D2M1D8M3D9M1D6M23I5M3D3M1I8M5D4M5D6M1I7M2I4M5D3M2D9M2I16M	2.5.1.73	5.4.2.3	242	False
Q59072	P80175	63	0.106	245	0.3056	0.2057	0.2057	2M1D11M1D19M3D12M4I4M8D4M5D11M1I12M2I3M4I12M2D7M15I3M21I4M2I8M4I18M1D2M1D11M4D4M6D13M	2.5.1.73	1.1.99.36	160	False
Q59072	P23526	51	0.111	260	0.2681	0.1669	0.1669	7M2D6M3D2M2I16M2D13M2I4M6I10M5D14M2I3M1D4M3I3M4I3M1I1M4D4M3I14M10D10M6I6M15I12M1I4M1D18M3D1M10D11M1I7M	2.5.1.73	3.3.1.1	173	False
Q59072	O00469	30	0.056	339	0.2127	0.07281	0.07281	10M22I6M4I12M4I4M3D5M7I5M2D11M5D7M5D1M1D3M5D2M5I11M10D8M51D6M1I8M6D9M2I3M1I3M8I6M25D9M4D5M2I3M1D11M2D2M7I6M	2.5.1.73	1.14.11.4	156	False
Q9C0Y4	Q9C0Y4	9122	1.0	969	1.0	1.0	1.0	969M	3.2.1.20	3.2.1.20	969	True
Q9C0Y4	P04830	39	0.119	789	0.2103	0.1889	0.1889	3M1I7M7I3M2I3M2D2M5D2M12D5M1D3M9D12M1I8M5D7M8D1M5D3M1D32M17D3M13D3M7D3M1D6M13I5M11I18M1I10M6I7M7D3M1I1M1I1M1I5M5I23M13I5M27I10M2I2M3D11M5I5M2I8M4I5M2I7M13I5M6I5M22I16M2I6M2I8M3D2M4I6M6I6M2D7M7I13M1I4D3M2I8M10I5M3I5M15I5M3I1M7I3M1D4M1D4M18I6M3I3M2D7M4I2M9D14M1I9M12D5M2D16M2D9M1I5M	3.2.1.20	2.4.1.19	420	False
Q9P2W7	Q9P2W7	2776	1.0	334	1.0	1.0	1.0	334M	2.4.1.135	2.4.1.135	334	True
Q9P2W7	O00469	126	0.098	254	0.4278	0.204	0.204	15M1D47M1D6M2I7M10I13M5I17M3D4M1I22M1D10M3I8M10D23M2D7M3I8M10I15M	2.4.1.135	1.14.11.4	202	False
Q9P2W7	P52850	61	0.122	179	0.5056	0.04824	0.04824	42M4D10M3I15M2I5M8I15M1I15M21D5M8D16M4I5M	2.4.1.135	2.8.2.8	128	False
Q9P2W7	P54071	54	0.127	141	0.416	0.09208	0.09208	18M3I3M2I20M1D2M1D8M4I17M1D2M2D10M1I17M4D4M1D1M2D2M1I2M3D1M2D6M	2.4.1.135	1.1.1.42	113	False
Q9P2W7	P33198	117	0.125	104	0.2676	0.09431	0.09431	8M1D3M1D8M4I17M1D2M2D10M1I17M4D4M1D1M2D2M1I2M3D1M2D6M	2.4.1.135	1.1.1.42	81	False
Q9P2W7	P41562	86	0.13	92	0.2704	0.09644	0.09644	6M1D6M1I17M1D13M1D16M4D5M3D3M1I2M3D1M2D6M	2.4.1.135	1.1.1.42	75	False
Q9P2W7	P21954	79	0.117	170	0.2765	0.08644	0.08644	6M8I9M12I3M1I2M1D8M4I17M3D10M1D1M3I2M1D13M4D5M3D3M1I2M3D1M2D10M20D5M1I5M	2.4.1.135	1.1.1.42	102	False
Q9P2W7	P06988	55	0.149	107	0.303	0.1216	0.1216	2M1I11M4I5M1D3M3D16M2D2M2D9M8D4M1D3M1I3M8I4M5I9M	2.4.1.135	1.1.1.23	71	False
Q9P2W7	Q06518	38	0.12	281	0.3183	0.06026	0.06026	23M1I15M2I5M15D5M15D1M3I5M1D4M2D5M1I10M7I13M5D4M10I1M4I11M1I5M2D2M26D15M3D7M3D7M12I2M2D5M8I13M	2.4.1.135	1.14.13.39	158	False
Q9P2W7	P14755	37	0.099	151	0.2385	0.1361	0.1361	5M3I5M5I12M1I12M2I5M1D7M6D9M10D9M7I4M7D2M5I2M2I16M3D6M1I4M	2.4.1.135	1.1.1.45	98	False
Q9P2W7	P35228	29	0.123	292	0.3072	0.04954	0.04954	16M1I12M2I10M39D4M2I2M1I2M7I13M1I8M8I12M5D9M11I4M4I8M2D2M26D9M2I4M5D7M3D4M14I6M4D2M8I13M	2.4.1.135	1.14.13.39	147	False
Q9P2W7	Q15678	28	0.152	190	0.3038	0.02667	0.02667	10M8D18M3D23M7I6M17D12M14I19M5I6M1I4M2I6M2I12M9D6M	2.4.1.135	3.1.3.48	122	False
Q9P4V2	Q9P4V2	4955	1.0	544	1.0	1.0	1.0	544M	5.4.2.3	5.4.2.3	544	True
Q9P4V2	Q59072	41	0.12	398	0.2441	0.1596	0.1596	13M4I11M2I10M3I9M14I2M10I6M18I4M16I20M1I5M4D3M3D17M8D8M5I8M1I4M7D22M1D6M8I23M4I5M11I7M8D5M5I5M6D14M1I3M13D3M1I4M2I7M2D16M	5.4.2.3	2.5.1.73	240	False
Q9P4V2	P16932	57	0.108	453	0.2327	0.1617	0.1617	15M3I8M8D14M4I4M4I5M10I4M5I3M17I5M1D15M3I7M5D1M4I4M1I4M10I12M1I8M1D8M9D2M2D16M2D9M6D13M3D4M1D14M2D8M18I10M1I8M3I3M14I2M8D4M10D2M1D9M4D2M7D14M4I3D20M2D6M4D9M	5.4.2.3	4.1.1.64	272	False
Q9P4V2	P34896	40	0.08	286	0.2194	0.1132	0.1132	7M2I8M1I4M8D3M3I15M13D7M7I7M1I3M6D6M7D3M6I13M4I12M1I21M2D3M10I8M8D3M3D7M3D7M1D9M2I1M3D11M4D5M2I4M7D15M	5.4.2.3	2.1.2.1	182	False
Q9P4V2	P15505	40	0.088	419	0.2267	0.06803	0.06803	9M2I5M1I17M2I10M1I11M42I3M10I4M11I10M3I5M1I6M1I1M2D3M3D8M3D10M9D6M5I8M1I4M12D11M8D6M8D13M1I5M1I17M1D4M3I9M9D9M2D7M6I2M9I10M10I1M7D11M3D12M1D4M	5.4.2.3	1.4.4.2	241	False
Q9R008	Q9R008	3370	1.0	395	1.0	1.0	1.0	395M	2.7.1.36	2.7.1.36	395	True
Q9X1K8	Q9X1K8	1909	1.0	216	1.0	1.0	1.0	216M	1.17.1.8	1.17.1.8	216	True
Q9Y2B2	Q9Y2B2	2108	1.0	252	1.0	1.0	1.0	252M	3.5.1.89	3.5.1.89	252	True
Q9Y2B2	P23526	52	0.165	181	0.3056	0.1568	0.1568	8M2D9M2D10M4D3M3I6M5I8M2D13M3D2M5I4M5I11M2I9M15I8M6D9M1I3M12I11M	3.5.1.89	3.3.1.1	114	False
Q9Y2B2	O09046	52	0.214	98	0.3218	0.05926	0.05926	13M3D12M2D5M5D6M2D6M5D6M5I1M1D20M2I4M	3.5.1.89	1.4.3.2	73	False
Q9Y2B2	P06988	48	0.134	268	0.2529	0.1507	0.1507	8M3D4M4D26M2D10M5I13M1I6M8D9M4I2M9I3M1I16M20D1M5D11M3D5M23D7M21I10M11I17M	3.5.1.89	1.1.1.23	148	False
Q9Y2B2	P35228	71	0.13	153	0.3346	0.07857	0.07857	17M2D11M4D11M4D5M6I12M2I9M4I7M6D17M1I3M1D3M4I8M1I15M	3.5.1.89	1.14.13.39	118	False
Q9Y2B2	Q06518	61	0.098	153	0.3129	0.07913	0.07913	17M2D11M4D11M4D6M3I8M8I8M1I11M6D17M1I4M1D2M4I8M1I15M	3.5.1.89	1.14.13.39	118	False
Q9Y2B2	P22567	55	0.151	86	0.2356	0.1011	0.1011	18M1I9M2I3M3D7M3D15M10I5M1I9M	3.5.1.89	2.3.1.1	66	False
