query	target	bits	fident	alnlen	lddt	ttmscore	alntmscore	cigar	query_ec	target_ec	ungapped_alnlen	ec_match
P70236	P32328	365	0.173	345	0.5578	0.381	0.381	39M1D45M1D4M4I30M1I29M18D14M23D10M4I30M2D9M3D9M3I3M3D14M1I5M1D12M5D6M8D8M	2.7.12.2	2.7.11.1	267	False
P70236	Q9UPE1	252	0.113	553	0.5231	0.3495	0.3495	31M4D2M3D5M1D4M7I56M3D4M2D13M4D17M2I44M3D3M14D7M2D4M51D6M1D12M106D7M3I2M1I27M4D23M19D3M22D31M	2.7.12.2	2.7.11.1	301	False
P70236	Q9Z1K9	53	0.08	99	0.3786	0.0396	0.0396	14M2I13M11D8M9I5M2D6M1D28M	2.7.12.2	3.4.24.86	74	False
P70236	Q9JIA7	42	0.092	162	0.326	0.05297	0.05297	41M6D7M4I7M10D3M4D2M2I4M7D6M3D15M3I11M5D2M13I3M1D3M	2.7.12.2	2.7.1.91	104	False
P70236	P14735	41	0.085	221	0.2967	0.05017	0.05017	14M1I18M7I11M2D2M5D6M1I3M1I9M1I4M13D3M1I3M1D24M14D6M1I15M3I5M12I11M13D11M	2.7.12.2	3.4.24.56	145	False
P70236	P48450	26	0.078	408	0.2047	0.06563	0.06563	19M5I14M4I6M20D5M4I17M2I12M1I6M14I5M1I10M4D3M4D7M26D4M12D8M1I4M3D3M19I2M3D5M9I7M2I7M1I1M2D7M9D2M2I11M1D6M3I8M5I5M1D4M3I1M10I3M2D6M7D6M2D6M1D8M1D6M	2.7.12.2	5.4.99.7	224	False
P70236	Q9NRA0	53	0.111	180	0.2904	0.05195	0.05195	10M1D28M6D8M4I7M10D3M2D8M7D6M3D15M3I11M5D3M3I4M4D2M17D10M	2.7.12.2	2.7.1.91	115	False
P29562	P29562	3312	1.0	398	1.0	1.0	1.0	398M	3.6.4.13	3.6.4.13	398	True
P29562	P21865	59	0.125	407	0.2474	0.08428	0.08428	9M3D5M4D8M5I22M1D5M5I3M7D2M6D8M6I19M2D19M2D12M6D4M9D12M9D4M6I4M14D14M14D10M3D2M2D17M1D6M5D15M3D13M8D2M3I8M3I1M2D7M4D3M2I6M1D17M6D8M	3.6.4.13	2.7.13.3	265	False
P29562	P43411	53	0.138	202	0.2361	0.2639	0.2639	2M1I12M4D5M3I17M12D10M17D2M2D3M1I4M6D4M8I2M2D4M6D6M2D13M16D8M2D5M1D5M1D5M3D8M	3.6.4.13	2.7.4.3	115	False
P29562	P43408	51	0.151	198	0.2506	0.2769	0.2769	13M4D5M1D4M5I13M12D10M17D2M1D8M6D4M6D4M3I8M1I17M16D8M2D5M1D10M4D8M	3.6.4.13	2.7.4.3	119	False
P29562	P43410	51	0.143	202	0.2444	0.2676	0.2676	9M1I5M4D5M3I17M12D10M17D2M2D3M1I4M6D4M8D6M8I6M2D13M16D8M2D5M1D10M4D8M	3.6.4.13	2.7.4.3	115	False
P29562	P43409	49	0.164	188	0.2185	0.2086	0.2086	9M1D2M7D10M8I11M12D10M17D2M1D9M14D9M8I6M2D15M8D10M10D1M1D5M	3.6.4.13	2.7.4.3	99	False
P29562	Q9UX83	45	0.116	206	0.2223	0.2349	0.2349	11M4D9M3I13M12D9M20D9M2D3M15D4M6I5M3I5M2D13M12D13M8D5M3D6M1D10M	3.6.4.13	2.7.4.3	115	False
P29562	P00512	45	0.104	287	0.2803	0.201	0.201	11M1D10M1I18M6I6M4D4M12D11M11D5M6I10M8I18M4I2M18I5M7I5M7D2M1I18M2D13M3D7M5I5M3D12M1D3M1D21M	3.6.4.13	2.7.1.11	186	False
P29562	P35028	115	0.113	203	0.2335	0.2152	0.2152	11M4D11M3I11M12D10M18D2M3D8M6D4M8I2M2D4M6D6M2D13M12D13M8D5M3D6M1D9M	3.6.4.13	2.7.4.3	115	False
P29562	Q9L1L8	106	0.099	353	0.2866	0.1996	0.1996	1M1I9M1D27M3I6M2I3M3D4M12D5M3D8M2D19M8I18M4I2M18I5M7I5M7D2M1I21M2D20M2I5M3D7M1D8M1D14M2D3M8D2M6D5M14I23M5D10M2D3M	3.6.4.13	2.7.1.11	235	False
P29562	P30855	58	0.089	247	0.2763	0.07235	0.07235	5M1I13M4I25M3I9M24I7M4I6M1I13M2D9M1D24M7D3M1D4M4D13M2D15M8I14M10I15M	3.6.4.13	2.7.13.3	175	False
P29562	Q43295	57	0.098	153	0.2511	0.1729	0.1729	41M5I4M14I2M4I3M6D2M13I7M4I20M1D11M4D4M1I7M	3.6.4.13	2.7.1.25	101	False
P29562	P51094	54	0.105	379	0.254	0.2136	0.2136	9M1D21M2D7M4I8M2D5M2D2M1D3M13D11M6D4M9D1M2I8M5D8M18D5M9D3M33D7M6D4M1I1M2D3M1D11M1I7M1I1M20I6M10D18M4D2M2D14M1I5M2I8M4D8M3I5M1D18M	3.6.4.13	2.4.1.115	213	False
P29562	P52391	41	0.104	353	0.2265	0.1831	0.1831	9M2I18M4D2M7I10M9I4M2D9M17I12M37I2M1I5M2I17M2D4M9I3M5I2M10I23M3D15M1D2M1D8M1I5M2D9M1D14M1I1M2I5M5D1M5I6M3I17M5I5M2D6M	3.6.4.13	2.1.1.230	214	False
P29562	P48491	37	0.07	326	0.2345	0.1658	0.1658	4M1D10M1I14M5D2M2D8M5I11M2D10M12D7M6I6M10D7M9I11M2I4M31I1M2I9M6D15M14I2M8I7M8D18M10I5M2D10M1I8M4I16M	3.6.4.13	5.3.1.1	185	False
P30566	P30566	3826	1.0	484	1.0	1.0	1.0	484M	4.3.2.2	4.3.2.2	484	True
P30847	P30847	3760	1.0	467	1.0	1.0	1.0	467M	2.7.13.3	2.7.13.3	467	True
P30847	P21865	385	0.216	481	0.5445	0.2033	0.2033	12M10I7M7I18M3D8M15I12M2D13M25D20M2D5M6I6M6I13M10I4M5I5M21I33M5D8M1I15M1I29M4I13M1I2M2D8M1D68M2I53M	2.7.13.3	2.7.13.3	352	True
P30847	P30855	347	0.166	524	0.5386	0.1649	0.1649	20M19I11M5I16M16I16M34D7M6D12M18D11M1I3M14I5M22I10M27I6M5I25M2I5M4D58M2D36M1D15M3D34M2I24M1I4M1D11M5D7M	2.7.13.3	2.7.13.3	336	True
P30847	P49333	314	0.163	582	0.5044	0.2656	0.2656	6M7D8M2D38M2I9M2I10M6D5M5D3M2I4M13I10M3D3M8D3M29D7M7D7M6D2M5D6M2D7M10D3M12I15M1D29M30I6M2D22M4I6M4D8M1I56M1D4M1D26M1I6M2D6M14D60M1D13M2D9M	2.7.13.3	2.7.13.3	397	True
P30847	P52687	280	0.163	592	0.5331	0.2632	0.2632	27M1D34M3I3M1I13M4I3M12I15M4I4M19D4M14D5M1D7M1D9M5I36M8D15M8D6M11D2M14D4M4D3M37D23M1I22M6I20M9I7M6I22M7D6M4I16M4D5M1D2M1I44M5I24M1D3M1I15M	2.7.13.3	2.7.13.3	399	True
P30847	P77510	272	0.138	583	0.529	0.2701	0.2701	38M1D31M7I14M13I16M5D6M9D4M14D5M1D7M1D13M1I34M4D17M17D11M1I4M11D3M43D17M3D25M6I22M15I25M2I10M5D15M4D52M3I48M	2.7.13.3	2.7.13.3	417	True
P30847	Q01062	56	0.097	422	0.3013	0.05771	0.05771	17M1I12M2I10M2D9M3I8M1I4M13I9M1I2M13D7M22D3M7D1M8D8M1D8M1D4M9I2M6D43M11I14M11I4D5M3I12M5D11M20I8M4D3M4D5M3I4M4I3M7D10M2D4M7I5M8I8M	2.7.13.3	3.1.4.17	239	False
P30847	P48775	46	0.107	439	0.341	0.1112	0.1112	6M1D4M3D12M18D8M4I13M9I15M1I14M71I9M2I18M4D12M4I3M1D9M7D15M2D11M8D12M6I5M1D17M3D28M6I18M17I2M5D16M13D6M	2.7.13.3	1.13.11.11	253	False
P30847	P20351	117	0.083	441	0.3497	0.1152	0.1152	7M2I14M18D8M4I20M4D4M15I13M71I9M2I18M4D12M4I3M1D8M6D9M1D7M2D11M8D9M6I21M4D32M6I18M17I2M5D16M14D6M	2.7.13.3	1.13.11.11	247	False
P30855	P30855	10331	1.0	1197	1.0	1.0	1.0	1197M	2.7.13.3	2.7.13.3	1197	True
P30855	P49333	754	0.173	696	0.6468	0.4324	0.4324	16M6I23M2D28M2D9M19D8M3D3M10D4M15I8M2I8M6D17M9I10M9D6M3D10M33D8M4D64M1I54M2D4M2I39M11D39M2D24M1D23M6D51M3I3M2D25M5D54M	2.7.13.3	2.7.13.3	538	True
P30855	P30847	371	0.171	425	0.6058	0.3943	0.3943	18M32I5M8I6M16I12M2I5M1D4M3D12M65D33M2D5M4I58M2I36M1I15M3I34M2D24M1D4M1I11M	2.7.13.3	2.7.13.3	282	True
P30855	P77510	267	0.173	439	0.5584	0.2185	0.2185	4M2I35M2D42M4D5M2I5M7I19M2I8M4I14M1I18M1I13M7I21M8I6M2I8M4I12M7I5M2I26M5D3M4I20M3D12M1I10M2I25M2I5M1D35M4I11M	2.7.13.3	2.7.13.3	362	True
P30855	P52687	241	0.145	494	0.4716	0.2071	0.2071	5M3D6M1I16M2D11M8I11M3D12M29I28M12I4M7D23M2I8M4I18M1I7M4I16M4I25M8I21M6I5M3I3M4I3M2D9M4I8M4I5M3I2M8D21M3D12M1I8M2I25M3I39M4I8M	2.7.13.3	2.7.13.3	359	True
P30855	P21865	203	0.123	1100	0.3893	0.2045	0.2045	2M4I8M2I6M4D12M13I4M1I8M12I8M8D4M12D3M3I8M5D1M19I5M2D3M6I6M4D5M7D6M5D1M2I11M2D11M15D7M2I10M5I5M8I19M1I26M1D3M6I10M1I4M12I9M2D12M1D7M16I7M18I3M9D9M16D6M5D4M3D17M14D14M7I6M8D6M23I16M9D3M1D15M4D48M1I8M10D5M7D12M2D17M5I7M10I24M15I10M4D10M13D13M3D19M5D12M2I5M1I12M1I38M3I17M1I24M2I2M1D7M1I6M2I26M2I5M2D52M	2.7.13.3	2.7.13.3	709	True
P30855	P22907	133	0.151	264	0.4101	0.3768	0.3768	14M12I4M1D10M1D9M19D18M1I1M4D4M2I6M3I5M5D15M1I13M1D18M1D10M1D11M4I6M2D8M5D5M1I10M1D7M8D17M	2.7.13.3	2.5.1.61	191	False
P30855	P45741	75	0.107	354	0.3662	0.2843	0.2843	11M6I4M3I12M1D11M4I13M14D7M3D7M13D17M16D6M4D11M13D7M20D5M6D2M1I9M1D26M2I10M2D4M4D10M2D5M1D7M2I5M5I3M1I6M11D21M	2.7.13.3	2.5.1.2	219	False
P30855	Q9JIA7	61	0.121	272	0.313	0.1235	0.1235	15M50I11M1D11M23D10M2I28M10D23M3D6M4I5M2D7M5D13M3D5M3D4M5I3M4I6M1D3M3I3M	2.7.13.3	2.7.1.91	153	False
P30855	Q01062	49	0.115	1114	0.2478	0.0763	0.0763	3M5I2M4I9M4D16M6I26M23I4M1I15M7I4M1D4M4D12M1I8M3I2M13I3M6D14M11I16M1D11M3D10M18I2M2D13M13I3M3D11M19I7M3I6M3I4M2I11M1I6M2D3M5D5M10D6M1D5M1I2M5I5M5I3M2I4M2D3M5I8M4D1M7I5M9D4M6D11M1I14M6D6M1I6M13D19M2I4M18I7M14I3M9I4M3I3M8I11M3D3M10I3M7I13M4D7M28I1M9I1M17I6M2I5M7I2M25I7M3D2M11I2M2D13M4I18M4I14M2D7M9I4M1D8M11I13M2I4M10I6M1I7M2D9M2D4M3I9M6D6M14D11M2I11M4D4M2D4M3D2M12D26M	2.7.13.3	3.1.4.17	596	False
P30855	Q9NRA0	47	0.117	366	0.2713	0.1138	0.1138	4M2D3M1D4M4D4M2I8M9I6M15D6M15I1M4D8M1D16M23D10M3D2M3I9M2D17M4D1M2D20M3D6M6I6M3I4M5D3M7D7M3D5M3D3M2I1M3I3M4I6M1D3M3I7M11D5M12D2M1D5M1I8M3D7M1D4M	2.7.13.3	2.7.1.91	204	False
P30855	P52391	41	0.08	287	0.2426	0.1719	0.1719	3M1I5M2D8M27D9M1I5M11D5M1D2M5I6M1I5M13I10M2D11M1D6M25D7M5D9M1I6M3D5M4I5M4I4M3I3D13M1I3M3D10M5I9M5D14M	2.7.13.3	2.1.1.230	160	False
P30855	P30566	37	0.112	593	0.2759	0.09795	0.09795	6M2D23M2D2M21D3M4D3M1D14M13D11M15I15M5D4M1I5M1D10M2D8M2I3M1D7M13I2M3D3M8I15M7I13M24D5M17D5M3I4M14I15M14I4M2D4M2I5M7I5M1D8M15I3M10I3M7I13M7I22M13I14M3I12M2I25M5D2M3I20M6D9M1D11M	2.7.13.3	4.3.2.2	336	False
P30855	Q9UHN1	37	0.095	511	0.2659	0.08722	0.08722	10M6I6M5I11M8I5M8I15M12D4M8D17M37D14M3I7M7D4M1I18M5D4M5D4M23I6M8D7M14D7M9I8M1I17M11D5M7I4M8I9M10I4M6I5M4D11M12D13M6D9M1I10M2D12M3D4M6D19M2D4M	2.7.13.3	2.7.7.7	273	False
P30855	P00512	46	0.088	372	0.304	0.186	0.186	10M2D7M2D12M34D7M4D9M4D8M3I16M2I7M7D4M15I3M5I4M14I15M18D6M1I6M5D2M4D13M13D7M6I10M10I5M11D17M21D4M1D1M6D11M	2.7.13.3	2.7.1.11	184	False
P30855	P20351	36	0.086	598	0.2778	0.1214	0.1214	6M4I5M7I2M2D8M8I16M3D9M1I10M1D17M3D4M1D15M6I13M11I3M2D3M2I8M1D2M8I5M13I10M33I7M7I3M2D10M1I8M29I1M5I8M16I7M2D2M9I10M20I6M2D6M11I4M14I6M1I22M1D7M7D2M4I9M4I6M9I20M1D14M12D17M1I5M3D4M4D7M	2.7.13.3	1.13.11.11	327	False
P30855	P28039	32	0.082	663	0.2593	0.09952	0.09952	13M7D7M6I4M5I18M9D5M2D7M10D6M24D5M1D18M31I6M15D1M6I8M12I4M10I13M12I4M1I6M1D4M15I4M4I15M2D2M32D3M20D19M2D13M5D7M7D9M7D3M4D11M4D4M1I7M9D4M11D3M14I2M2I7M2D6M7I22M14D11M2I3M13D9M1I16M8I16M	2.7.13.3	3.1.1.77	325	False
P30855	P32328	31	0.083	704	0.2468	0.07757	0.07757	12M1D3M1D12M1D5M8D7M5I11M6I3M20D19M6I5M1D9M1I27M1D11M15I5M3D4M19I6M5I2M1D4M6D1M9D6M2D15M1D21M3I9M2D8M12I2M6D14M2I9M7D1M5I4M5D8M25I13M3D2M1I13M19I6M2D6M8I17M8I9M25I5M19I6M7D6M4I10M14D6M6D3M5D18M13D6M5D17M	2.7.13.3	2.7.11.1	386	False
P30855	Q9Z1K9	30	0.079	301	0.1947	0.05138	0.05138	5M2D9M6D8M40I7M7D5M2I6M2D4M16D3M1D3M3D5M12D6M2I10M6D5M1D9M7I7M2I7M7D4M17D4M4D6M9D13M1D6M14D8M	2.7.13.3	3.4.24.86	140	False
P30855	P41972	28	0.081	833	0.2591	0.06957	0.06957	20M21D13M22D15M6D11M9I3M3D6M1D5M6I1M4D21M6D5M4D6M3D1M27D5M1I3M1I2M7I5M6I2M3I4M3D3M5D5M30D5M27D9M3D2M1I2M9D16M3D11M1I2M4D6M2D3M3D7M41D3M18D8M10D5M4D10M6I5M18D10M9I4M8I2M2D9M1I6M2D13M2D6M6D9M16D5M1D11M1I12M11I7M5I5M17D20M5I4M1I14M1I15M3D5M9D4M4D11M3I6M	2.7.13.3	6.1.1.5	408	False
P32328	P32328	4370	1.0	564	1.0	1.0	1.0	564M	2.7.11.1	2.7.11.1	564	True
P32328	Q15418	712	0.272	419	0.6753	0.3867	0.3867	28M3D12M1I119M12I3M16I1M12I54M2I10M6I14M1D9M4D17M2D20M1I3M7D16M16I21M4I5M	2.7.11.1	2.7.11.1	332	True
P32328	P53682	389	0.193	471	0.5676	0.442	0.442	25M3I23M11I6M5I3M23I2M1D2M35I6M2D56M1D78M1D4M2D11M20I11M21I13M1I38M2I7M2I21M1D8M1I11M8D6M	2.7.11.1	2.7.11.1	331	True
P32328	Q39021	362	0.182	388	0.5214	0.5869	0.5869	34M2I11M1D25M5D10M1I67M17I9M23I15M1D30M1D3M17D4M2D20M3D13M1D6M1I15M2I11M7I15M3D13M	2.7.11.1	2.7.11.24	301	True
P32328	P52564	360	0.18	349	0.5017	0.6048	0.6048	40M3D17M4I27M1I4M4D30M1D29M5I7M6I6M2I4M28I6M4D31M2I17M1I2M1D4M3I14M1D5M1I12M5I6M8I8M	2.7.11.1	2.7.12.2	269	False
P32328	Q15759	352	0.203	379	0.494	0.5743	0.5743	52M1I18M6D12M1I4M1I65M14I6M8I5M16I9M4I35M20D16M5D3M2I13M1D6M1I26M5I3M1I20M	2.7.11.1	2.7.11.24	293	True
P32328	P40417	351	0.181	396	0.5092	0.565	0.565	43M2I27M5D10M1I4M1I64M14I11M23I16M1D33M20D15M3D20M1D6M1I11M8I6M6D5M5I7M1I7M1I18M	2.7.11.1	2.7.11.24	303	True
P32328	O14733	351	0.153	560	0.5304	0.542	0.542	53M15I12M10I3M23I11M3D5M23I42M2I16M1D29M1I12M1D24M1D27M5I7M31I4M5I17M5D26M1I5M1I4M3I5M2D8M1I15M1D5M1I12M5I5M8I8M13I7M11I5M8I12M	2.7.11.1	2.7.12.2	379	False
P32328	P46734	350	0.179	345	0.4943	0.5723	0.5723	42M1I45M1I4M4D30M1D29M5I7M6I16M3I8M23I26M1D12M6I6M3D3M3I14M1D6M1I11M5I6M8I8M	2.7.11.1	2.7.12.2	273	False
P32328	P70236	349	0.172	348	0.5119	0.6234	0.6234	42M1I45M1I4M4D30M1D29M18I14M23I10M4D30M2I9M3I9M3D3M3I14M1D5M1I12M5I7M8I7M	2.7.11.1	2.7.12.2	270	False
P32328	Q39024	344	0.198	387	0.5221	0.5758	0.5758	39M1I28M5D10M1I68M18I8M23I11M1D37M17D1M3D16M3D19M1D6M1I19M3I2M2D9M7I12M1I11M2I2M	2.7.11.1	2.7.11.24	298	True
P32328	O09110	320	0.173	345	0.4815	0.5509	0.5509	36M1D2M2I45M1I4M4D30M1D29M5I7M8I11M2D3M3I13M23I21M1D12M6I6M3D3M3I14M1D6M1I11M5I6M8I8M	2.7.11.1	2.7.12.2	267	False
P32328	P45985	319	0.175	512	0.4735	0.4846	0.4846	35M5I27M9I3M23I7M10I4M5D4M19I43M8D8M4I4M5I27M1I5M2D7M3D21M1D30M5I7M4I13M2I3M3I9M23I26M2I15M1I4M3D5M2I14M1D5M1I14M5D3M5D5M2D10M	2.7.11.1	2.7.12.2	358	False
P32328	Q23977	309	0.178	565	0.5001	0.205	0.205	27M1I36M2I4M6I10M29I7M1I4M21I4M1D38M2I15M1D30M1I4M1D30M1D29M5I7M8I7M28I14M2D31M1D6M6I3M5D7M2I14M1D5M1I12M5I6M8I7M13I6M2I48M	2.7.11.1	2.7.12.2	411	False
P32328	Q92630	267	0.139	575	0.5407	0.3588	0.3588	74M42I13M11I5M11D8M23D34M2D49M1I11M2D40M2D16M16I5M13I2M14I49M12D9M24D11M14D4M1D11M1D6M1I15M6I4M5D8M	2.7.11.1	2.7.12.1	374	False
P32328	O43781	258	0.144	581	0.5172	0.3667	0.3667	7M6D30M7D18M1I21M7D7M10D30I10M4I3M16I7M13D32M1I20M3D16M2I1M2D9M1I11M2D43M2D12M10I2M7I6M26I49M12D9M9D3M15D8M14D4M1D11M1D6M1I15M5I13M	2.7.11.1	2.7.12.1	373	False
P32328	Q9UPE1	141	0.128	420	0.388	0.2778	0.2778	2M3D37M6D17M5D2M7I13M4D10M1I9M2D25M1D13M2D3M1D3M21D4M1D19M19D8M42D11M35D3M2D11M6D4M3D3M4D41M3D3M2D9M	2.7.11.1	2.7.11.1	250	True
P32328	Q9NRA0	81	0.1	120	0.6244	0.03702	0.03702	51M42D21M1I5M	2.7.11.1	2.7.1.91	77	False
P32328	Q96255	77	0.178	140	0.5393	0.06047	0.06047	15M2D3M1D45M10D6M15I2M4I11M6D20M	2.7.11.1	2.6.1.52	102	False
P32328	Q9Z1K9	77	0.126	111	0.5861	0.02592	0.02592	22M16D28M2D43M	2.7.11.1	3.4.24.86	93	False
P32328	Q9JIA7	74	0.193	93	0.5345	0.03151	0.03151	5M1D12M4D19M17D26M1D8M	2.7.11.1	2.7.1.91	70	False
P32328	Q43295	60	0.135	162	0.493	0.08715	0.08715	11M1I36M19D27M14D19M3D1M3D10M6D12M	2.7.11.1	2.7.1.25	116	False
P32328	Q9UHN1	43	0.101	376	0.3854	0.07081	0.07081	8M8D4M3I33M2D4M19D4M38D4M3D4M2D12M2D13M3D12M14D11M3I3M17D3M10I4M16D4M1I10M1I18M1I2M1I4M1D9M1D4M1D2M1D7M8I5M5I8M3I4M2I3M4D7M	2.7.11.1	2.7.7.7	206	False
P32328	P48775	35	0.103	553	0.2512	0.09438	0.09438	19M2I19M4I7M3D10M13D10M9D16M2I10M8I11M1I7M4I4M20I5M8I2M3D16M2I9M3I3M7D5M13I16D13M6D7M3I5M2D5M28I10M6D11M13I12M8D7M4I3M1D3M5D13M2D1M2D4M1I7M2I18M15I8M2I13M6I14M2I6M4I10M	2.7.11.1	1.13.11.11	323	False
P32328	P20351	86	0.093	513	0.2493	0.08868	0.08868	14M1I5M5I9M3D11M13D11M9D8M1D3M4I12M8I12M1I7M4I4M20I5M8I2M3D16M2I9M6I9D4M9D1M9I6M3D1M1D10M6D13M2I6M5I3M19I19M10I17M8D7M4I3M1D3M5D13M2D1M2D3M1I8M2I3M1D15M15I8M2I13M6I18M	2.7.11.1	1.13.11.11	303	False
P32328	P14735	33	0.074	742	0.2811	0.0647	0.0647	6M2I10M1I11M2I15M8D8M21D3M15D4M7D11M8D6M21D5M2D8M12D13M6D8M4I3M31D6M15D14M10D9M5D3M5D4M19I9M6I15M1D3M13D7M1D4M1D7M2D5M1D1M14I22M30I16M4I9M10I9M11I2M3I4M11I16M4I12M26I4M4D1M33I3M1D10M6D12M8I3M7D30M	2.7.11.1	3.4.24.56	351	False
P32579	P32579	3759	1.0	426	1.0	1.0	1.0	426M	2.7.7.87	2.7.7.87	426	True
P35028	P35028	1582	1.0	194	1.0	1.0	1.0	194M	2.7.4.3	2.7.4.3	194	True
P35028	Q9UX83	1155	0.666	195	0.9547	0.983	0.983	84M1D110M	2.7.4.3	2.7.4.3	194	True
P35028	P43410	829	0.404	193	0.8596	0.9526	0.9526	80M3I59M1I50M	2.7.4.3	2.7.4.3	189	True
P35028	P43408	804	0.414	193	0.8455	0.9469	0.9469	77M3I62M1I50M	2.7.4.3	2.7.4.3	189	True
P35028	P43409	795	0.43	193	0.8354	0.9406	0.9406	77M3I60M1I52M	2.7.4.3	2.7.4.3	189	True
P35028	P43411	773	0.383	193	0.8428	0.9451	0.9451	80M3I57M1I52M	2.7.4.3	2.7.4.3	189	True
P35028	Q43295	83	0.143	209	0.4577	0.36	0.36	35M1I2M5I6M6I5M2D2M4I18M2D15M7I7M1I2M3D14M3I4M13I10M1D6M9D4M2I20M	2.7.4.3	2.7.1.25	150	False
P35028	P29562	52	0.112	205	0.2751	0.1348	0.1348	11M4I5M3D17M12I10M17I2M5I3M1D5M14I9M8D6M2I15M9I10M10I1M1I5M3I6M1I10M	2.7.4.3	3.6.4.13	115	False
P35028	P21865	51	0.148	188	0.2694	0.06806	0.06806	7M1D6M2I7M2D8M2I3M12I7M2I2M19I15M1I29M6I2M5I10M2D6M12I8M1D4M2D5M	2.7.4.3	2.7.13.3	119	False
P35028	P22789	74	0.098	224	0.3873	0.2957	0.2957	2M2D11M2I13M8I3M5I2M9I6M6I3M8D2M5I16M12I5M2D7M1D21M5D12M11D5M5I10M1I8M2D14M	2.7.4.3	2.8.2.2	140	False
P39371	P39371	3450	1.0	368	1.0	1.0	1.0	368M	5.1.3.24	5.1.3.24	368	True
P40417	P40417	3224	1.0	376	1.0	1.0	1.0	376M	2.7.11.24	2.7.11.24	376	True
P40417	Q39021	1572	0.481	349	0.8282	0.8885	0.8885	48M1D59M1D62M3I151M1I23M	2.7.11.24	2.7.11.24	343	True
P40417	Q39024	1548	0.468	382	0.8242	0.88	0.88	23M4D17M1D29M1D61M1D58M4I178M2I3M	2.7.11.24	2.7.11.24	369	True
P40417	Q15759	1535	0.459	355	0.8322	0.8885	0.8885	46M1D35M1D87M6I141M1I37M	2.7.11.24	2.7.11.24	346	True
P40417	Q92630	569	0.273	373	0.63	0.4241	0.4241	4M4D1M2I35M2I15M6D15M6I3M1D19M3D42M2D16M4I4M2I14M3I1M2D50M2I10M11D1M15D5M3D12M1D35M2I5M2D13M	2.7.11.24	2.7.12.1	300	False
P40417	O43781	561	0.282	358	0.6322	0.4249	0.4249	35M2I15M4D5M2D10M6I3M1D19M3D40M2D16M6I23M1I49M2I11M16D3M8D5M5D9M1D30M11I15M	2.7.11.24	2.7.12.1	288	False
P40417	Q15418	491	0.201	343	0.6143	0.313	0.313	36M1D21M3D12M1D36M4I2M1I10M1D3M1D62M1D9M4I11M2D4M3I30M24I15M7I20M3D2M2D12M	2.7.11.24	2.7.11.1	285	True
P40417	P46734	439	0.215	394	0.5683	0.6057	0.6057	23M4D13M1D54M1D16M5I18M5D26M1D25M3D3M2I7M5I13M3D33M1D9M16I4M8I1M1I5M4I37M15I7M12I13M	2.7.11.24	2.7.12.2	307	False
P40417	P52564	425	0.221	389	0.5661	0.6321	0.6321	21M9D4M2D11M1D51M1D19M5I18M5D26M1D25M3D3M2I7M5I14M1I2M4D29M1D7M3I8M22I4M4I37M15I7M2I10M	2.7.11.24	2.7.12.2	303	False
P40417	Q23977	425	0.207	404	0.5729	0.1993	0.1993	22M14D14M1D51M1D19M5I19M2D27M1D25M4D1M3I6M5I13M1D33M1D8M23I7M2I9M1I36M17I22M3D8M	2.7.11.24	2.7.12.2	320	False
P40417	P53682	421	0.218	379	0.5703	0.4247	0.4247	17M7D10M1I1M2I5M3D2M1I3M1D27M1D9M1D10M1D18M5I11M1D4M1D44M1D4M2D16M3I4M1I19M2I35M8I2M16I8M3I35M3I3M8I9M4I7M	2.7.11.24	2.7.11.1	303	True
P40417	O09110	415	0.204	401	0.5616	0.5805	0.5805	7M7D16M5D13M1D51M1D19M5I18M5D26M1D25M3D3M2I15M5I5M3D40M22I14M6I36M15I7M12I13M	2.7.11.24	2.7.12.2	308	False
P40417	P70236	414	0.219	391	0.5573	0.6173	0.6173	23M9D2M2D11M1D54M1D16M5I18M5D26M1D28M10I12M6D5M3D32M1D8M23I13M6I36M15I7M2I10M	2.7.11.24	2.7.12.2	301	False
P40417	Q9UPE1	373	0.149	554	0.6134	0.445	0.445	17M3D11M14D6M2I35M2I15M2D5M6D18M1I17M3D26M1D15M25D4M154D13M3I4M3I19M1I28M6D18M1I4M1I6M3D11M4D6M2D4M4D31M	2.7.11.24	2.7.11.1	313	True
P40417	P32328	361	0.184	391	0.5286	0.3876	0.3876	43M2D27M5I10M1D4M1D64M14D11M23D16M1I33M20I15M3I20M1I6M1D11M8D7M1I16M1D7M1D18M	2.7.11.24	2.7.11.1	308	True
P40417	P45985	358	0.197	384	0.5401	0.5184	0.5184	15M4D9M2D12M1D59M1D11M5I13M3D7M3D22M1D27M3D3M2I7M5I13M3D33M1D8M15I3M2I2M5I11M4I36M17I16M	2.7.11.24	2.7.12.2	307	False
P40417	O14733	356	0.186	402	0.5712	0.5076	0.5076	18M11D18M1D33M5D14M4I19M4I1M1I18M2D27M1D26M1D9M5I13M1D6M3D25M1D17M22I5M6I38M15I6M5I13M2I6M	2.7.11.24	2.7.12.2	312	False
P41972	P41972	8146	1.0	917	1.0	1.0	1.0	917M	6.1.1.5	6.1.1.5	917	True
P22073	P22073	4130	1.0	448	1.0	1.0	1.0	448M	3.2.1.21	3.2.1.21	448	True
P22307	P22307	4870	1.0	547	1.0	1.0	1.0	547M	2.3.1.176	2.3.1.176	547	True
