query	target	bits	fident	alnlen	lddt	ttmscore	alntmscore	cigar	query_ec	target_ec	ungapped_alnlen	ec_match
Q14432	P22455	57	0.124	1023	0.4198	0.05474	0.05474	21M10I27M19D8M22D9M7D27M14D9M21D12M11D4M25D1M1D9M1D6M9D12M4D12M1I7M2D8M9I3M4D5M10D4M13D10M34D4M1I48M3I2M1D4M3I4M14I4M5I2M7D6M8D6M18D4M1I2M2I5M5I6M5I7M1I3M19D8M5I3M1I2M8I7M2D8M23D4M1I4M1D11M1D5M11I3M2D2M3D5M1D5M4I8M3D4M1I12M3I8M40I5M25I3M16I11M1I11M1D4M2I1M1I3M8D10M6I9M1I24M4I3M36I18M	3.1.4.17	2.7.10.1	502	False
Q14432	P22607	55	0.11	985	0.4083	0.05636	0.05636	41M1D7M5D15M11D10M8D2M21D19M5D3M40D15M3I6M22D20M5D7M28D2M2D4M7D13M23D4M1D3M5D13M28D9M2I9M1I26M3I28M7I9M1I6M8D1M9I3M6I4M11D4M1I10M5I7M16I8M1I3M7I20D16M3I13M22D6M3I3M1D11M1D5M11I11M6D4M4I8M3D4M1I13M7D8M12D5M4I8M1I1M26I1M1D6M2D1M18I3M3I15M10I7M31I4M1I25M2I10M	3.1.4.17	2.7.10.1	499	False
Q14432	P29465	45	0.126	738	0.3288	0.03399	0.03399	17M2I5M2D19M6D4M1I2M10D14M5I3M5D19M1I21M3D30M5I2M2I4M1I6M2I18M2D8M8D7M2D5M8I5M11D2M20D8M5D4M5D2M1I2M4D10M5D5M8D3M2D18M7I8M4I3M17D4M12D4M9I2M3D1M3D2M6I2M4D6M3D8M4I12M6D20M4D9M15D3M3D13M19D17M13I7M7I16M1D10M3I5M6I13M6I30M10D9M	3.1.4.17	2.4.1.16	447	False
Q14432	P50442	65	0.093	149	0.4272	0.06788	0.06788	12M4I45M1D12M16D7M3I7M2D3M1I3M5I5M1D12M4D6M	3.1.4.17	2.1.4.1	112	False
Q14432	P05696	51	0.09	365	0.2368	0.05263	0.05263	11M3I4M3D19M12I5M1I13M11I7M12I8M5D5M4I5M2I3M4D19M6I3M16I11M6I23M1D3M1D4M32I5M6I6M1D8M3I16M5I23M6D12M2D10M	3.1.4.17	2.7.11.13	223	False
Q14432	P41808	42	0.072	472	0.2319	0.09844	0.09844	27M6D4M3D9M9D4M7D15M27I10M16I7M1I3M37D7M5D13M9I4M4I2M12I11M1D5M10D3M8I10M2I2M3I10M3D21M2D8M11D13M1I7M10D20M1D19M15D11M1I23M	3.1.4.17	2.7.11.24	268	False
Q14432	P39112	34	0.089	572	0.2616	0.04815	0.04815	19M1I23M3I16M1I5M14I4M1I21M1D18M1D7M11D4M3I3M4D12M1D7M9I8M4D2M2I4M38D13M4D4M2D4M4I12M3D4M5D11M7D7M2D1M3D5M3D19M18D8M1I4M12D2M2D3M5D12M9D10M5D3M4D12M6D2M12D2M2D8M7I6M1I4M13D2M1D7M2I10M1D5M2I9M	3.1.4.17	3.1.13.1	342	False
Q14432	P48609	30	0.079	291	0.165	0.09752	0.09752	2M3D4M1I6M3I6M1I3M18D7M10D7M11D6M9I4M17I1M1D11M1D6M17I5M9D2M3I11M3D17M1D5M4I6M4I7M2I1M3D20M2D4M7D7M1I6M1D5M	3.1.4.17	2.7.11.22	159	False
Q14703	Q14703	9410	1.0	1052	1.0	1.0	1.0	1052M	3.4.21.112	3.4.21.112	1052	True
Q14703	Q04589	104	0.173	75	0.7623	0.04924	0.04924	49M8D18M	3.4.21.112	2.7.10.1	67	False
Q14703	P22455	91	0.154	84	0.7317	0.03833	0.03833	12M8I6M1D25M6D26M	3.4.21.112	2.7.10.1	69	False
Q14703	P22607	53	0.176	176	0.4278	0.0433	0.0433	4M7D12M1I10M6I11M4D9M8D5M12I8M3I6M1D12M1D12M5D12M2D5M3D17M	3.4.21.112	2.7.10.1	123	False
Q14703	Q9Z1T6	48	0.161	247	0.4134	0.01625	0.01625	4M1I4M5I2M2D9M8I18M1D15M7I27M4D16M3D13M50D12M1I5M10D4M4D22M	3.4.21.112	2.7.1.150	151	False
Q14703	Q14432	47	0.151	192	0.4149	0.02129	0.02129	21M5I5M2I2M5I10M6D16M4D9M3I13M1D5M16D10M1D6M25D27M	3.4.21.112	3.1.4.17	124	False
Q14703	P54350	46	0.2	140	0.427	0.03279	0.03279	18M8I4M11I16M1D4M1D24M28I11M2I12M	3.4.21.112	2.7.10.2	89	False
Q14703	P36583	46	0.169	142	0.403	0.0267	0.0267	9M3D15M3I3M11I3M2I7M6I18M1I9M25I27M	3.4.21.112	2.7.11.13	91	False
Q14703	P29758	38	0.143	426	0.2466	0.1629	0.1629	26M15D5M4D6M2D6M15D7M14D10M20D3M5D9M2D3M3D9M7I1M8I2M9D10M9I3M7I5M10I5M2I11M1D9M1D2M3D14M1D11M3D1M2D4M3I2M2I3M12I14M2I4M1D2M12D4M7I5M1I5M5I14M5I6M1I11M	3.4.21.112	2.6.1.13	232	False
Q14703	P04182	36	0.138	425	0.2426	0.1542	0.1542	26M15D5M4D6M2D6M15D7M14D10M20D3M5D9M2D3M3D10M15I2M9D10M9I3M7I5M10I5M2I11M1D9M1D2M3D14M1D15M12I4M3I2M4D3M1I12M2I4M1D2M12D4M7I5M1I5M5I14M5I6M1I11M	3.4.21.112	2.6.1.13	233	False
Q14703	P21803	24	0.11	672	0.2486	0.05179	0.05179	5M4D2M3I4M10I5M4D5M4D6M5I6M7I5M1I7M7I6M4I5M5I7M4I5M24I16M19I6M15I5M2D1M23I9M10D4M8I2M1I3M1I1M1I2M8I3D6M9D3M4I4M1D1M1D6M9D4M16D9M3D3M10D3M10I8M2D11M8D10M24I8M4I1M2D3M6I3M11I4M5D1M3I12M4I6M4I4M1I4M3I5M26D4M2D5M1I18M1D15M24I15M1I11M	3.4.21.112	2.7.10.1	304	False
Q14703	P11362	128	0.088	657	0.2739	0.06524	0.06524	19M1D5M10I5M5D5M4D6M6I5M6I6M1I7M7I10M6I2M3I6M4I5M24I16M21I7M12I8M17I13M10D4M8I2M1I3M2I3M8I3D6M9D3M4I3M2D8M9D5M16D8M3D3M10D3M10I8M2D7M81I9M1I10M6I11M4D9M8D6M12I7M3D49M8D18M	3.4.21.112	2.7.10.1	310	False
Q14703	P39112	81	0.113	97	0.515	0.02896	0.02896	16M1I24M3D6M2D33M4I8M	3.4.21.112	3.1.13.1	87	False
Q14703	O35831	67	0.108	138	0.4289	0.03879	0.03879	32M2I3M3I15M4I30M24I25M	3.4.21.112	2.7.11.22	105	False
Q14703	P47039	55	0.096	289	0.3066	0.1622	0.1622	21M34D9M4I6M1D2M6D3M10D6M25D28M32I7M5I4M1D3M8D4M2D3M1I2M3I18M1D2M2D18M1D13M1I3M	3.4.21.112	2.6.1.7	152	False
Q14703	P29465	53	0.083	180	0.4523	0.02214	0.02214	12M2I15M3I6M1I7M29D5M17D17M1D7M26I9M7D16M	3.4.21.112	2.4.1.16	94	False
Q14703	P08458	50	0.078	203	0.3126	0.04894	0.04894	23M11D51M13I9M1D10M3I23M22I21M11D5M	3.4.21.112	2.7.11.1	142	False
Q14703	P43623	40	0.122	342	0.2263	0.1778	0.1778	11M8D4M4D8M2I7M14D5M1I21M16I7M18I3M1D12M5I2M5I3M1I4M1D7M2I2M5D13M2I9M2I3M3I2M3I2M8I9M2I13M5I3M14I2M3D3M17D17M3D7M7I11M	3.4.21.112	4.4.1.8	190	False
Q15131	Q15131	3082	1.0	360	1.0	1.0	1.0	360M	2.7.11.22	2.7.11.22	360	True
Q15131	P48609	1172	0.434	292	0.8192	0.9392	0.9392	72M2I123M1D39M2I11M1D41M	2.7.11.22	2.7.11.22	286	True
Q15131	O35831	938	0.359	345	0.7272	0.5247	0.5247	6M3I37M1I35M2I214M3D10M7D8M1D18M	2.7.11.22	2.7.11.22	328	True
Q15131	P41808	710	0.287	341	0.6888	0.6737	0.6737	18M2I5M11I22M2D31M1D16M2D23M1I61M7D3M1D76M3D56M	2.7.11.22	2.7.11.24	311	True
Q15131	P05696	462	0.237	308	0.6266	0.352	0.352	10M1I38M2D33M2I11M1D13M1I76M1I37M18I5M6I9M6I21M5D12M	2.7.11.22	2.7.11.13	265	True
Q15131	P36583	457	0.219	387	0.6117	0.2468	0.2468	71M5D6M4I10M3D16M3I2M1D8M1D10M2I55M3D2M3I20M1I39M24I9M6I21M5D11M10D19M1D2M3D11M	2.7.11.22	2.7.11.13	312	True
Q15131	P22455	421	0.212	377	0.58	0.2788	0.2788	11M4I21M4D5M3D9M1I18M1D15M2I13M1D9M1D5M14D53M1I11M3D9M1I26M4D2M18I3M7I5M1D11M8I30M1I4M6D4M4I9M5I14M	2.7.11.22	2.7.10.1	287	False
Q15131	P54350	405	0.185	339	0.6272	0.3772	0.3772	7M2D7M1D53M1D18M2I10M1D10M2I41M31D4M2D8M2I9M2I46M2I6M14I6M17I35M	2.7.11.22	2.7.10.2	260	False
Q15131	P11362	397	0.201	377	0.5572	0.2642	0.2642	7M2I25M4D5M3D15M1I12M1D19M2I9M1D8M8D6M7D53M5D2M3I16M1I24M15I2M5I28M8I28M1I4M11D7M1I28M	2.7.11.22	2.7.10.1	298	False
Q15131	P08458	375	0.238	352	0.5748	0.4553	0.4553	4M2D40M1I2M1I5M1D24M2I10M1D11M1D49M6I4M5D28M1D26M5I3M13I6M6I4M1D4M6I34M1D8M14D6M1I16M	2.7.11.22	2.7.11.1	284	True
Q15131	P21803	373	0.184	380	0.556	0.2586	0.2586	7M2I26M7D15M5I14M5D17M2I9M1D17M15D49M2I3M4D17M1I24M15I2M5I28M8I28M1I4M11D7M1I7M5I16M	2.7.11.22	2.7.10.1	290	False
Q15131	P22607	372	0.184	401	0.5365	0.2674	0.2674	11M7I3M1D11M4I21M4D5M3D11M5I14M5D13M2I13M1D9M11D5M4D52M2I3M4D17M1I24M4I7M10I4M7I19M7I28M8D7M6I6M5I17M	2.7.11.22	2.7.10.1	300	False
Q15131	Q04589	370	0.203	384	0.5396	0.255	0.255	7M2I25M4D5M3D11M5I14M5D17M2I9M1D8M8D6M7D53M5D2M3I16M1I24M15I2M5I5M3I2M2D5M1D13M8I28M1I4M11D7M1I28M	2.7.11.22	2.7.10.1	291	False
Q15131	Q9Z1T6	47	0.107	288	0.2644	0.03686	0.03686	31M3D13M2I13M34D5M8D6M1D6M2D4M6D7M6I11M7D9M1D5M6D4M2D15M11D3M15D5M1D16M6D2M9I3M3D7M	2.7.11.22	2.7.1.150	165	False
Q15131	Q14432	25	0.099	433	0.2092	0.03223	0.03223	5M1I11M2D7M2D12M3I3M3I6M6I4M10I13M2D7M9D5M4I1M3D9M7I5M7I7M26I3M25I15M1I6M11I7M16I12M4I2M11D25M7D4M3D7M8D5M7D5M3I4M2D9M2D3M10D11M5D20M	2.7.11.22	3.1.4.17	233	False
Q46893	Q46893	1964	1.0	236	1.0	1.0	1.0	236M	2.7.7.60	2.7.7.60	236	True
Q46893	Q58517	189	0.146	239	0.513	0.6909	0.6909	2M2I13M1I25M1I22M3D11M1D15M2I9M3I3M9D22M5I8M5I5M1I11M14I6M8I9M1D3I19M	2.7.7.60	2.7.7.62	180	True
Q46893	P29465	63	0.075	317	0.306	0.08378	0.08378	15M17I15M3D6M5D3M4D6M39D8M9D8M11D7M27D9M1D11M1I10M2D14M8I4M34D4M4D5M1D7M9I3M2D5M	2.7.7.60	2.4.1.16	140	False
Q46893	O26010	60	0.099	101	0.3306	0.2947	0.2947	8M2I2M1I6M8I2M4I5M2I20M11D21M3I6M	2.7.7.60	2.7.7.3	70	True
Q57095	Q57095	1552	1.0	210	1.0	1.0	1.0	210M	1.6.5.8	1.6.5.8	210	True
Q57843	Q57843	2410	1.0	273	1.0	1.0	1.0	273M	2.2.1.10	2.2.1.10	273	True
Q57843	P08839	93	0.121	354	0.3217	0.2302	0.2302	4M1I6M7I11M6I2M2I2M3I3M4I5M3D5M1D7M17D8M1I8M3D6M7D5M2D2M4I11M17D5M2D3M3I8M1D12M6D6M10I4M1I12M1I7M6D2M5D2M14D11M3D7M1I15M4I10M5I10M5I10M	2.2.1.10	2.7.3.9	209	False
Q57843	P08838	77	0.102	352	0.2995	0.2185	0.2185	16M8D2M6I2M2I1M1D2M8I6M3D5M1D10M1I5M17D7M1D4M9D8M2D2M4I9M16D2M1I11M2I9M4D8M6D7M10I15M2I2M2D7M6D2M17D11M3D4M1I18M4I11M5I11M5I8M	2.2.1.10	2.7.3.9	205	False
Q57843	P23533	73	0.128	358	0.3051	0.2169	0.2169	5M1I23M6I2M2I1M1D2M1I3M4I11M1D10M1I6M15D2M2D4M1D2M1D2M8D8M6I11M19D12M2I11M4D6M6D7M5I5M2I9M5I8M6D2M2D2M17D11M3D9M5I27M2I7M5D5M6I6M	2.2.1.10	2.7.3.9	219	False
Q57843	P51183	54	0.132	376	0.2366	0.1766	0.1766	12M1I16M6I2M2I1M1D2M8I5M3D6M1D10M7D4M11D4M2I3M1D4M9D8M2D2M4I9M1I1M16D13M2D18M6D6M10I4M1I11M1I8M7I4M1D6M8I5M10D13M4D2M1I4M1D2M6D2M5D4M7D7M8D5M8D4M2I6M	2.2.1.10	2.7.3.9	213	False
Q58037	Q58037	2618	1.0	291	1.0	1.0	1.0	291M	6.3.2.33	6.3.2.33	291	True
Q58517	Q58517	1682	1.0	196	1.0	1.0	1.0	196M	2.7.7.62	2.7.7.62	196	True
Q58517	Q46893	194	0.146	239	0.5335	0.5856	0.5856	2M2D13M1D25M1D22M3I11M1I15M2D9M3D3M9I22M5D8M5D5M1D11M14D6M8D9M3D1I19M	2.7.7.62	2.7.7.60	180	True
Q60365	Q60365	1159	1.0	132	1.0	1.0	1.0	132M	2.7.1.161	2.7.1.161	132	True
Q9RZA4	Q9RZA4	6640	1.0	755	1.0	1.0	1.0	755M	2.7.13.3	2.7.13.3	755	True
Q9RZA4	P08400	371	0.171	473	0.5642	0.4466	0.4466	9M1D15M6I18M19I8M1D4M1D4M5D7M5D9M7D10M11I5M1I19M15I2M31I3M10I7M13I29M6I38M1D26M1D11M1I21M1I4M1D43M2D42M	2.7.13.3	2.7.13.3	334	True
Q9RZA4	P13633	323	0.156	696	0.4858	0.3021	0.3021	11M4I11M2D15M2I5M2I18M2I4M2I16M11I8M24I23M12I4M15I7M33I13M1D2M7D16M6D13M4I3M6I2M1I5M1I9M5I5M5I4M10I8M4I16M23D6M12D25M23D20M4D4M8I28M4I7M1D23M3D2M1I35M2D40M2I5M2I26M1I12M	2.7.13.3	2.7.13.3	451	True
Q9RZA4	P10799	322	0.142	504	0.5435	0.2154	0.2154	12M3D5M5D24M1I6M4D6M2I2M1I8M2D9M3D9M5D21M1D4M3D2M8I4M4D10M2I5M30I6M2I33M2D9M3D34M6I23M5I6M1D9M4I15M3D5M2D33M2D13M13D32M2I40M	2.7.13.3	2.7.13.3	385	True
Q9RZA4	Q04804	318	0.183	469	0.5634	0.4315	0.4315	22M2I17M1I4M1I13M1I14M1I4M3I5M8I14M1D5M17I8M12I6M1D19M12D8M21D8M7D28M11I5M2I30M1D21M3I7M3D8M1D67M1I29M1I16M	2.7.13.3	2.7.13.3	358	True
Q9RZA4	P36583	45	0.071	422	0.3478	0.06472	0.06472	28M1I6M6I31M7D4M31D6M9D16M2D5M17I2M19D13M37D7M12D6M3D2M20D12M34D6M4D8M8D14M14I5M1D26M	2.7.13.3	2.7.11.13	197	False
Q9RZA4	P19456	33	0.092	551	0.241	0.05281	0.05281	3M4I14M2I22M22I17M8I2M5I11M8I7M4I1M1I6M9I4M9I3M2D6M2D3M5D9M5D1M1I10M23I5M7D20M3I9M11I21M6D10M11I1M1I7M5D16M19D4M5I6M1I3M6I5M3D3M19D1M4I4M1D2M5D7M9D5M3I1M3I17M5I9M1I7M11D6M3D11M	2.7.13.3	3.6.3.6	299	False
Q9WYB1	Q9WYB1	3598	1.0	403	1.0	1.0	1.0	403M	2.7.2.1	2.7.2.1	403	True
Q9WYB1	P38502	2470	0.577	402	0.9342	0.9621	0.9621	47M1D230M1I82M2I39M	2.7.2.1	2.7.2.1	398	True
Q9Z1T6	Q9Z1T6	15975	1.0	2097	1.0	1.0	1.0	2097M	2.7.1.150	2.7.1.150	2097	True
Q9Z1T6	Q14432	188	0.109	1948	0.4498	0.05668	0.05668	14M2D44M21D3M1D30M11I14M11D1M12D19M1I15M3I4M38I5M9D2M6I3M2D11M6D5M13D15M2I17M2I3M7I1M1I14M1I17M2I30M2D2M2D6M5I4M3I5M14I2M13I18M29I9M3I9M7I14M4D22M2I14M1I29M23I8M46I2M81I11M30I5M29I5M20I5M63I7M7I8M1D11M2D23M18D77M3D5M7I17M1D2M1I5M16I11M1D2M13D3M9I12M16I7M3I1M6D3M14D7M29I19M8D7M4D4M8I3M5D5M13I5M18I9M6I3M20D9M50I18M15I1M42I19M17D6M7D5M4I54M2I9M5I2M14I6M2I3M5I9M5I5M16I8M8I14M9I4M41I3M5I7M1D14M1D15M4I18M4I12M	2.7.1.150	3.1.4.17	934	False
Q9Z1T6	P54350	172	0.131	677	0.4151	0.1719	0.1719	7M1D10M4D13M1I22M2I22M1I12M1I3M12I8M57I47M3I12M13D3M1D12M8D29M9I3M22I4M2I4M5I10M4D9M2D14M2I29M10I11M2I3M9I7M6I5M4I6M14I8M1I12M7D3M2I3M17D2M11D11M10D4M8D12M4D4M6D3M2D6M8D1M1D5M3D9M4D3M4I3M	2.7.1.150	2.7.10.2	394	False
Q9Z1T6	O35831	111	0.141	482	0.3678	0.1881	0.1881	7M11D18M4I4M2D46M2I11M6I13M1D11M3D8M7I2M11I8M3D2M2I16M4D3M24D10M5D3M1I5M2D6M6I28M9I6M1I7M3I2M5I4M8D3M19I3M15I5M1I15M2D3M3D4M1D1M4I3M2I5M7D6M1D23M2I5M1I8M	2.7.1.150	2.7.11.22	304	False
Q9Z1T6	P36583	99	0.106	1187	0.3715	0.08682	0.08682	35M3D5M6I3M5D18M17I11M12I11M4D4M24I4M10I10M6I1M26I6M2I4M3D7M7I12M49I5M6I2M15I22M1D2M1I3M20I4M1I10M4D8M1D5M2D5M25I5M3I3M22I6M4I7M4I1M2D15M37I20M19D16M6I16M7D14M24D5M2D26M13I5M5D5M1I5M12I6M5D1M6I3M6D2M3D6M1D13M4D23M5D37M5I25M1I25M2D4M21I3M5D2M8I5M1D7M1D10M2D9M6D4M4I17M1I5M4I5M5I5M1I6M12I3M1D2M5D4M15I4M15I22M6I2M1D6M5D7M	2.7.1.150	2.7.11.13	619	False
Q9Z1T6	Q04589	65	0.108	858	0.3828	0.05662	0.05662	7M4I26M7I2M2D7M10D7M10D17M7D7M20I3M1I2M6I3M1D5M19D2M1I5M13D5M4D2M3I1M2I14M11D15M1D2M12I11M5I6M2D3M3I17M40I11M2I6M5I3M10I3M23I6M6I51M1I11M3D16M3D10M8D3M5D5M29D3M5D3M1D5M5D6M3D14M6D10M24D4M25D3M3D6M11D12M22D3M11D2M1D2M18D46M1I30M	2.7.1.150	2.7.10.1	443	False
Q9Z1T6	P50442	63	0.197	91	0.7361	0.04318	0.04318	11M12I24M4I18M1I10M3D8M	2.7.1.150	2.1.4.1	71	False
Q9Z1T6	P08458	62	0.154	291	0.4063	0.05566	0.05566	7M15I4M7I5M3I11M1I5M2I5M5D24M6D25M7I3M2I49M5D11M9I8M14I15M4D9M1I3M8D18M	2.7.1.150	2.7.11.1	202	False
Q9Z1T6	P11362	61	0.11	843	0.3767	0.05236	0.05236	20M3I9M2D1M2D7M10D5M10D14M2D5M5D8M5I2M16I2M6I3M1D13M14D4M1I7M3D3M14D12M11D8M2D4M1I4M12I8M6I3M1D5M2D3M3I12M36I5M4I13M7I7M10I3M23I6M6I61M2D18M3D10M8D3M17D6M17D2M5D3M1D5M5D6M3D14M6D10M11D4M38D3M3D6M11D12M22D3M11D9M19D41M1I30M	2.7.1.150	2.7.10.1	442	False
Q9Z1T6	P21803	59	0.104	957	0.3473	0.05425	0.05425	10M9I32M5I9M2I6M8D6M25D2M7D6M2I4M4D9M21D6M2I2M2I4M11D4M2D6M21D4M15D5M18D8M13D5M4D3M5I13M9D11M3D7M12I8M6I3M1D5M2D3M3I11M13I6M27I11M2I6M5I3M28I3M5I10M6I58M4D11M12D6M9D3M4D4M9D5M17D6M9D2M21D4M3D3M1D6M15D9M13D13M2D3M3D1M4I4M3D5M11D12M22D3M11D2M1D2M18D28M1I17M1I27M	2.7.1.150	2.7.10.1	465	False
Q9Z1T6	P29465	57	0.123	422	0.3832	0.02773	0.02773	37M3I12M2D3M3D12M4I6M2I7M17I5M34I4M7I7M13I13M1I30M10I2M2I7M19I6M9I8M5I5M8D26M4I11M7I18M14I8M1D8M4I3M5D10M	2.7.1.150	2.4.1.16	248	False
Q9Z1T6	Q14703	52	0.145	296	0.5133	0.02712	0.02712	15M3I5M30I4M1D4M5D5M2I6M8D32M3D29M1I19M3I11M50I14M1D5M10I4M4I22M	2.7.1.150	3.4.21.112	175	False
Q9Z1T6	P22455	49	0.124	969	0.3449	0.04368	0.04368	30M2D5M1I3M33D4M4D1M8I12M9D2M11D18M1D8M3D9M4I2M6D5M10D9M5I2M10I5M13I4M1D6M4D7M4D5M18D8M13D5M4D3M5I15M5D3M1D4M6D5M2I2M12I8M6I3M1D4M7I2M4D8M2I5M16I2M22I8M1I9M3I19M38I18M1D25M7I14M3D12M3D8M19D4M6D7M17D2M5D3M1D5M5D6M2D6M7D4M1D1M2D9M21D8M25D4M3D5M11D8M2D3M20D4M11D9M19D11M1I7M2I10M3I34M	2.7.1.150	2.7.10.1	477	False
Q9Z1T6	P22607	49	0.114	1087	0.3615	0.04888	0.04888	10M1I31M6I8M1D1M6I6M24I4M7I3M5I2M8I2M1D6M27I13M10D4M11I2M14I1M2D5M5I4M5D11M5I5M3I10M5D8M10D3M10D9M15I6M2I4M8I8M4D12M6I4M22D4M1I7M3D3M14D13M5D3M1D4M7D4M1I4M12I8M6I3M1D9M3I9M2I5M4I2M34I12M1I5M3I8M25I12M21I7M1I15M1I28M6D15M3D3M3D3M13D7M9D6M17D2M5D3M1D5M5D5M3D16M2D7M17D2M2I2M38D5M3D4M11D12M22D3M11D2M1D2M18D25M4I7M7I34M	2.7.1.150	2.7.10.1	517	False
Q9Z1T6	P48609	152	0.124	249	0.2817	0.2786	0.2786	4M1D8M1D10M2D12M3I29M9I6M1I6M2I3M10I11M8I7M14I3M1I18M6I2M1D7M5D6M7D10M1D18M2I6M1I8M	2.7.1.150	2.7.11.22	174	False
Q9Z1T6	Q15131	124	0.141	254	0.276	0.2245	0.2245	10M4D7M2D15M3I4M1D15M1I9M4I7M4I7M6I3M6I4M2D6M10I8M15I19M6I2M1D6M5D7M9D5M2I3M1D18M2I6M1I8M	2.7.1.150	2.7.11.22	169	False
Q9Z1T6	P41808	112	0.106	263	0.2998	0.2451	0.2451	16M2D5M4D16M2I29M8I3M2D13M9I2M9I6M3I8M14I9M1I12M6I2M1D6M5D8M2D2M14D25M1D1M3I4M1I9M	2.7.1.150	2.7.11.24	176	False
Q9Z1T6	P05696	109	0.114	725	0.3541	0.1294	0.1294	15M2I10M1D8M7D18M7I5M9I4M4D8M2I5M1D7M1I9M1I5M11D3M6D9M4D1M3I5M4D3M18I1M13D3M10D2M1D4M14D32M12D4M2I7M2D15M3D4M4D4M2I8M12D18M4D4M32I4M8I5M1D7M1D7M2D12M1D4M2I25M4I5M5I5M1I6M12I1M1D4M5D6M14I3M15I22M6I2M1D6M5D7M12D4M2D4M18D7M2I6M15D2M4D8M2I5M1D5M	2.7.1.150	2.7.11.13	393	False
Q9Z1T6	P39112	46	0.124	193	0.3805	0.03006	0.03006	40M5I11M6I5M16I14M4I10M6D7M2D8M2I15M7I13M3I19M	2.7.1.150	3.1.13.1	142	False
Q9Z1T6	P17571	37	0.081	269	0.3284	0.04434	0.04434	29M14D3M12D4M1I10M9D8M6D8M2I41M10I5M1I4M18I7M29I6M1D3M6I7M3I11M2I5M1I3M	2.7.1.150	1.7.1.1	154	False
P41808	P41808	3268	1.0	388	1.0	1.0	1.0	388M	2.7.11.24	2.7.11.24	388	True
P41808	P48609	753	0.318	323	0.6467	0.7986	0.7986	22M2I12M9D10M6I4M4I11M2I4M2I18M1D61M1I7M7I36M1D29M3D1M8I15M1D46M	2.7.11.24	2.7.11.22	276	True
P41808	O35831	743	0.335	307	0.6523	0.4812	0.4812	23M2I15M1I18M1I10M2I3M2I16M2D7M1I64M8I64M3D4M2I6M4I49M	2.7.11.24	2.7.11.22	279	True
P41808	Q15131	645	0.269	367	0.6066	0.7181	0.7181	18M2D5M11D22M2I31M1I16M2I23M1D67M8I73M3I59M1D3M3I5M1D10M	2.7.11.24	2.7.11.22	332	True
P41808	P36583	455	0.228	342	0.5803	0.2394	0.2394	11M1I5M7I21M2I18M1D18M2D7M1I7M3I11M1D10M1I54M3I10M5I14M1I40M25I6M8I24M5D20M	2.7.11.24	2.7.11.13	276	True
P41808	P05696	433	0.219	356	0.5773	0.355	0.355	13M5D5M7I24M2I11M2D5M1I29M4I12M1D65M1I1M2I9M5I14M1I39M22I8M11I23M5D29M	2.7.11.24	2.7.11.13	287	True
P41808	P11362	410	0.232	349	0.5379	0.2675	0.2675	16M5D5M1D24M1D3M4D10M1D1M2I31M4I14M1D9M9D3M7D64M6I19M1I20M2D2M1I7M1I4M12I6M8I5M7I2M4I27M	2.7.11.24	2.7.10.1	272	False
P41808	P22455	403	0.217	373	0.5368	0.2796	0.2796	7M5I24M7D26M5D11M2I1M1D30M4I15M1D8M15D3M1D55M1D9M7I18M1I20M2D2M1I7M1I4M12I5M12I5M7I31M2I5M	2.7.11.24	2.7.10.1	286	False
P41808	Q04589	398	0.216	346	0.55	0.262	0.262	8M2D7M7I22M1D3M4D10M1D1M2I31M4I15M1D8M16D67M6I19M1I20M2D2M4I3M2D6M12I6M8I5M7I2M4I27M	2.7.11.24	2.7.10.1	262	False
P41808	P21803	397	0.209	368	0.5285	0.2718	0.2718	28M11D4M2I2M1D23M1D3M4D11M1I32M4I14M1D9M9D1M7D66M6I19M1I20M2D2M1I7M1I4M12I5M12I5M7I30M	2.7.11.24	2.7.10.1	285	False
P41808	P22607	375	0.211	392	0.5121	0.2845	0.2845	15M1I9M8D11M1D23M1D3M4D11M1I32M4I14M1D9M9D1M7D59M1D6M7I19M1I20M4I5M4D6M12I5M15I8M4I28M2D7M2I12M	2.7.11.24	2.7.10.1	303	False
P41808	P54350	338	0.177	422	0.5296	0.3727	0.3727	31M4I24M2I45M2I4M2I63M33D13M10I4M4I3M2D51M13I2M14I2M9I38M10I37M	2.7.11.24	2.7.10.2	317	False
P41808	P08458	294	0.197	345	0.5207	0.4385	0.4385	21M2I13M2D11M3I10M1I13M4I10M1D11M2D52M5I5M3I7M1I13M1D35M5I2M18I7M2I8M7I37M11I6M5I11M	2.7.11.24	2.7.11.1	272	True
P41808	Q9Z1T6	50	0.091	296	0.2214	0.04324	0.04324	36M10D7M2I13M12D4M22D3M6D12M2D29M3D5M2D6M1D5M6D4M2D14M12D3M15D10M1D11M6D2M8I4M2D7M2I7M	2.7.11.24	2.7.1.150	182	False
P42220	P42220	2887	1.0	318	1.0	1.0	1.0	318M	1.14.11.26	1.14.11.26	318	True
P42220	Q00985	406	0.174	332	0.5442	0.6644	0.6644	2M2I11M3D46M7D9M5I10M15I10M4D2M2D60M4I23M3I53M5I33M1D22M	1.14.11.26	1.14.17.4	281	False
P43623	P43623	2949	1.0	340	1.0	1.0	1.0	340M	4.4.1.8	4.4.1.8	340	True
P43623	P47039	218	0.105	331	0.4801	0.3648	0.3648	41M8D15M1D5M8D3M4I32M3D3M7I14M17D24M1D5M2D23M2I3M10D6M1D9M6I3M5D7M1D31M12D19M	4.4.1.8	2.6.1.7	243	False
