query	target	bits	fident	alnlen	lddt	ttmscore	alntmscore	cigar	query_ec	target_ec	ungapped_alnlen	ec_match
P11275	P49761	481	0.225	328	0.6359	0.351	0.351	27M1D7M1D1M4I20M6D23M1I11M2D41M16D17M2I5M1I49M15D9M8D9M11D3M3D5M3D27M	2.7.11.17	2.7.12.1	254	False
P11275	O35491	473	0.237	328	0.6099	0.4406	0.4406	22M1D12M1D19M2D29M1I13M2D39M16D17M2I8M1I46M15D9M8D9M11D4M3D6M3D29M	2.7.11.17	2.7.12.1	262	False
P11275	O35493	461	0.217	331	0.6312	0.4557	0.4557	22M1D12M1D1M4I18M6D25M1I12M2D40M16D17M1I7M2I46M15D10M8D10M14D9M3D28M	2.7.11.17	2.7.12.1	257	False
P11275	O35492	458	0.227	325	0.6099	0.3497	0.3497	27M1D7M1I8M2D16M2D23M1I11M2D41M16D17M2I5M1I49M15D9M8D8M10D5M4D4M3D27M	2.7.11.17	2.7.12.1	257	False
P11275	Q14289	452	0.217	340	0.6013	0.242	0.242	4M2I25M1D10M1D38M1I19M1D43M3I19M1D15M2D3M2I20M1D20M1I8M2I36M8I15M11I28M	2.7.11.17	2.7.10.2	303	False
P11275	P22518	451	0.234	332	0.6249	0.4475	0.4475	26M1D9M1D1M4I18M6D25M1I15M2D37M9D6M7D11M1I7M2I47M15D9M8D10M14D7M3D30M	2.7.11.17	2.7.12.1	258	False
P11275	Q13163	450	0.195	302	0.5973	0.471	0.471	36M1I49M4I42M2I5M1I11M4D6M6I36M3D8M4D9M2I48M1I3M2I19M	2.7.11.17	2.7.12.2	272	False
P11275	P33981	447	0.214	350	0.594	0.2653	0.2653	22M1I33M2D25M1I52M4I24M2D13M8D5M3D22M1D15M2D9M4I44M7I11M6D6M4D24M	2.7.11.17	2.7.12.1	305	False
P11275	P14680	444	0.178	426	0.6311	0.2948	0.2948	40M1I2M2I18M7D26M1I11M2D44M1I12M3I60M17D3M50D6M10D3M4I7M3D37M12I4M7I33M	2.7.11.17	2.7.12.1	306	False
P11275	Q07407	443	0.178	353	0.604	0.3095	0.3095	23M2I12M1I20M1D34M1D6M19D37M3I29M2D33M2D20M3I31M21I12M3I5M5I28M	2.7.11.17	2.7.10.1	290	False
P11275	P10506	435	0.176	294	0.6195	0.6305	0.6305	22M2I11M1I83M1D13M2I5M1I6M3D3M2I11M3I38M4D4M2D8M1D9M4I41M5I9M	2.7.11.17	2.7.12.2	263	False
P11275	P49759	435	0.232	331	0.6094	0.4389	0.4389	21M1D12M1D1M4I18M6D25M1I5M1I6M3D40M9D6M7D11M1I7M2I46M15D10M8D10M14D9M3D28M	2.7.11.17	2.7.12.1	255	False
P11275	P35761	415	0.21	357	0.6013	0.26	0.26	22M1I33M2D23M1I54M4I8M9D8M7I13M11D30M1D13M2D8M4I30M4I2M3I24M10D8M3D19M	2.7.11.17	2.7.12.1	295	False
P11275	P16066	157	0.154	446	0.4061	0.1732	0.1732	8M1D6M2I14M2D11M4I33M1I8M2D23M2D2M1I16M3I6M4I8M2I7M6D9M6D2M2I16M7D4M3I16M2D33M21I11M2I12M36I27M10I4M6I3M2D8M1I5M1I5M9I11M	2.7.11.17	4.6.1.2	308	False
P11275	P00557	92	0.128	406	0.3689	0.2962	0.2962	4M2D1M1D3M1I15M2I14M7I17M2D8M1D17M7D6M28D13M21D14M4D13M3I19M12I2M3I3M6I2M1I3M4D2M3I1M12I11M3D2M5I4M5I17M2I13M5I1M3I6M9D12M10I21M	2.7.11.17	2.7.1.163	244	False
P11275	Q05915	46	0.082	158	0.3287	0.09131	0.09131	30M11D4M5D16M1D7M1D5M10I4M6I13M8D18M2D3M1I13M	2.7.11.17	3.5.4.16	113	False
P11275	P69327	34	0.074	442	0.2539	0.07603	0.07603	7M1D19M2I2M1D3M15I5M2I7M18I4M7D4M2I5M15I12M7D30M5D8M15D4M4I12M21I15M1I19M28I3M1D2M1D3M32I5M3I8M2I5M14D5M3D9M7D7M9D4M1D6M9D3M	2.7.11.17	3.2.1.3	216	False
P11275	O88508	53	0.092	76	0.3884	0.03453	0.03453	8M3D10M2D6M2D45M	2.7.11.17	2.1.1.37	69	False
P11792	P11792	6132	1.0	824	1.0	1.0	1.0	824M	2.7.11.1	2.7.11.1	824	True
P11792	P11275	535	0.228	394	0.6049	0.4987	0.4987	35M1D5M2I16M3I77M3D13M1D9M1D14M2I3M1D47M3D21M4I9M8I7M7I9M27I5M14I12M9D3M2I21M	2.7.11.1	2.7.11.17	306	True
P11792	Q91604	509	0.194	431	0.623	0.5732	0.5732	48M1D19M3I12M2D10M1I10M2D59M4D26M1D44M1I19M4I13M16I4M2I4M6I2M17I13M1I3M3I11M1D69M	2.7.11.1	2.7.11.1	366	True
P11792	Q13163	468	0.255	293	0.533	0.4919	0.4919	45M3I17M1I2M1I27M7I1M3D78M1I24M2D5M5D11M1D28M4I11M3D13M	2.7.11.1	2.7.12.2	262	False
P11792	Q13554	462	0.239	460	0.5524	0.3692	0.3692	44M1D14M2I5M2I6M1I74M3D13M1D9M1D17M1I48M3D21M4I13M7D2M4D14M15D38M7I9M15I12M1I53M	2.7.11.1	2.7.11.17	392	True
P11792	P10506	453	0.262	297	0.5399	0.6368	0.6368	26M2I16M1D6M4I8M2I7M2I1M2D52M1D23M2D3M3I5M1D17M2I3M1D28M6D12M1D4M1I22M4I14M5D10M	2.7.11.1	2.7.12.2	257	False
P11792	O35491	344	0.171	567	0.5257	0.4508	0.4508	31M1D34M16D37M7I13M25I9M5I3M2D5M16I27M1D14M2I10M2I5M2D9M1D22M1I12M2D42M19D19M1I14M1I33M15D7M6D9M6D1M13D6M3D15M4I12M8I19M	2.7.11.1	2.7.12.1	408	False
P11792	Q14289	337	0.155	438	0.549	0.2295	0.2295	8M6D22M1D13M2D13M3I8M2I8M1D8M2I18M1D56M2D3M1D18M1I22M1D49M4I6M10I8M61I80M	2.7.11.1	2.7.10.2	340	False
P11792	P49761	327	0.144	773	0.5722	0.3629	0.3629	88M12I17M3I45M9I3M18I4M20I5M2D36M8I19M3I31M38I4M10I17M7I8M18D31M1D9M2I10M2I5M2D9M1D22M2I11M3D38M1D2M18D21M1I14M1I32M16D4M5D13M6D1M11D3M5D18M4I17M2I5M	2.7.11.1	2.7.12.1	542	False
P11792	P49759	323	0.151	576	0.5218	0.4389	0.4389	27M5I25M29D14M6I20M53I12M2I7M12I12M13D20M1D14M2D13M2I12M1I22M2I11M3D42M19D19M1I14M1I32M15D8M6D7M6D3M11D3M5D18M4I10M5I7M	2.7.11.1	2.7.12.1	372	False
P11792	P49760	323	0.185	518	0.4973	0.4456	0.4456	32M4I37M10D11M7I8M6I28M8I9M22D25M1D14M2I10M2I14M3D22M2I11M3D42M19D19M1I14M1I33M15D7M6D9M6D1M13D6M3D15M4I13M	2.7.11.1	2.7.12.1	380	False
P11792	O35493	320	0.171	536	0.5141	0.4522	0.4522	28M6D10M30D25M1D6M38I6M7I16M9D5I1M6I34M1D11M2I10M2I5M2D10M1D9M2I1M2D9M2I11M3D38M1D2M18D21M1I14M1I33M15D7M6D7M6D3M13D6M3D15M4I11M	2.7.11.1	2.7.12.1	349	False
P11792	P29294	310	0.138	972	0.4994	0.2137	0.2137	47M4I29M19I62M11I9M1D3M8D8M3I5M1I12M5D7M10D5M8D2M26I5M8D8M1I17M8I22M44D4M4D5M4D6M8D10M26D8M1D2M16D6M2D3M5D6M5I22M3I3M1D3M15D8M16D55M6I38M1D38M1D4M1D12M1I10M2D13M1I48M3D21M4I12M1I4M9D19M14I5M11D12M9I12M2I13M	2.7.11.1	2.7.11.18	643	True
P11792	P22518	309	0.168	533	0.5224	0.4468	0.4468	37M1D22M17D17M3D33M11I4M11I7M7I3M2D2M16I31M1D13M2D13M2I12M1I22M2I11M3D38M1D2M18D21M1I14M1I32M15D8M6D7M6D3M11D3M2D3M3D15M4I13M	2.7.11.1	2.7.12.1	386	False
P11792	O35492	309	0.15	759	0.5559	0.354	0.354	24M5D23M4I16M5I9M21I23M1D39M4I10M14I7M20I39M6I9M6I13M3D49M18I16M5I3M2D2M16I35M1D9M2D2M4I6M2I5M2D9M1D22M2I11M3D38M1D2M18D21M1I14M1I32M16D4M5D13M6D1M11D3M5D18M4I17M	2.7.11.1	2.7.12.1	544	False
P11792	P35761	287	0.154	810	0.5623	0.2726	0.2726	14M2I22M3I47M14I61M10I6M16I4M20I8M4I35M2D32M2I19M14I4M22I4M10I11M15I12M9D20M1I14M1I20M1I28M1I50M1I11M3D13M1D11M10D30M1D12M2D7M1I23M4I10M15I6M11I10M6D7M5I5M14I33M	2.7.11.1	2.7.12.1	589	False
P11792	P14680	286	0.142	954	0.5063	0.2879	0.2879	24M5D61M6D17M31D53M14I6M22I17M8I30M3D11M2I13M2D19M14I2M10D5M8I6M6I7M3I7M2D5M4D5M9I14M2D34M2D20M1I8M1I21M1I7M1D5M1D41M2D19M1I16M1I38M2D3M65D11M12D16M4I16M12I17M10I13M14I2M17I23M7D37M	2.7.11.1	2.7.12.1	649	False
P11792	Q28824	286	0.136	967	0.4909	0.2055	0.2055	89M9I62M12I4M1D5M1D3M8D8M3I5M1I13M16D2M8D2M23D9M22I8M2I30M4D4M29D9M14I2M4D4M4I9M5D2M3I6M6I9M33D4M4I9M10D15M7D3M14D3M4D9M30D55M6I38M1D37M1D5M1D12M1I6M2D17M1I48M3D21M4I12M4D3M11D8M5D3M2I14M13I12M10D6M	2.7.11.1	2.7.11.18	625	True
P11792	P33981	282	0.159	807	0.5421	0.2625	0.2625	67M19I17M2D15M2D32M9I5M17I4M20I67M5D28M9D8M11I8M13I11M7I18M9I12M1D20M1I12M6D12M8I32M1I50M1I10M3D7M1D24M10D24M1D12M2D7M1I23M4I15M15I9M9I6M13I8M5I15M1D23M	2.7.11.1	2.7.12.1	601	False
P11792	Q07407	249	0.148	491	0.3761	0.293	0.293	5M2D12M6I8M7D13M47D3M4D5M1D10M4D17M20D22M2I12M6D19M10I26M1I10M22D9M1I41M2D12M2D9M1I21M1D7M1D54M10I18M1I7M	2.7.11.1	2.7.10.1	340	False
P11792	P16066	147	0.166	312	0.407	0.1797	0.1797	10M4I7M1D10M4I8M7D12M13I53M1D14M1D25M1D9M5I2M6D11M3D30M4D12M2D9M3D30M3I12M	2.7.11.1	4.6.1.2	254	False
P11792	Q04400	196	0.093	266	0.65	0.03416	0.03416	35M1D35M3D18M12I12M1I57M48I44M	2.7.11.1	4.6.1.1	201	False
P11792	O88508	144	0.068	819	0.468	0.04641	0.04641	19M6I31M2I4M17I23M1I39M55I79M32D26M5I12M17I13M6D16M10I3M12I5M5D14M2I7M3I2M13I2M4D6M3D8M29I5M4I14M13I3M18I6M15I5M5I6M20I11M2I4M17I7M45I6M3I15M37I21M1D5M	2.7.11.1	2.1.1.37	417	False
P11792	P00557	142	0.078	469	0.3465	0.3349	0.3349	7M12D3M1D3M1I15M2I10M3I4M5I12M3I5M2D8M1D19M7I20M39D4M28D12M1I6M1D8M1D4M11I2M3I6M8I2M4D1M3I4M12I7M1I2M5I7M2D8M15I4M10I6M1D5M23I8M10I13M5I34M	2.7.11.1	2.7.1.163	249	False
P11792	P11155	135	0.04	75	0.74	0.02693	0.02693	75M	2.7.11.1	2.7.9.1	75	False
P11792	Q39734	125	0.114	87	0.6579	0.02887	0.02887	55M1I21M3I7M	2.7.11.1	2.7.9.1	83	False
P11792	Q39735	119	0.127	86	0.6492	0.03244	0.03244	47M3I7M1I19M3I6M	2.7.11.1	2.7.9.1	79	False
P11792	P47923	116	0.118	93	0.5951	0.1179	0.1179	38M2D41M4I8M	2.7.11.1	2.7.4.6	87	False
P11792	O64903	115	0.054	91	0.5999	0.09146	0.09146	71M1I19M	2.7.11.1	2.7.4.6	90	False
P11792	P10349	104	0.064	108	0.6366	0.05226	0.05226	78M8D15M3D4M	2.7.11.1	2.3.1.15	97	False
P11792	P50579	101	0.051	117	0.5873	0.05343	0.05343	14M1D48M6I11M3D34M	2.7.11.1	3.4.11.18	107	False
P11792	Q05915	90	0.04	49	0.6601	0.09921	0.09921	49M	2.7.11.1	3.5.4.16	49	False
P11792	P00390	86	0.016	62	0.6785	0.03924	0.03924	62M	2.7.11.1	1.8.1.7	62	False
P11792	P14882	81	0.095	73	0.6317	0.03895	0.03895	47M3I10M3D10M	2.7.11.1	6.4.1.3	67	False
P11792	P69327	69	0.105	171	0.398	0.06074	0.06074	14M3D8M3D32M2I7M10D5M8D14M13I24M3I14M2D9M	2.7.11.1	3.2.1.3	127	False
P11792	P22637	64	0.112	62	0.5424	0.04608	0.04608	14M8I31M1I8M	2.7.11.1	1.1.3.6	53	False
P11792	P10933	61	0.065	198	0.4384	0.04636	0.04636	21M29I52M2D6M13I8M1D2M12D6M3D4M3I6M8I2M2I4M4I10M	2.7.11.1	1.18.1.2	121	False
P11792	P14655	58	0.09	143	0.4496	0.0671	0.0671	60M5D3M2D3M7I5M1D2M6D6M10D7M3I3M10D2M1I7M	2.7.11.1	6.3.1.2	98	False
P11792	P22411	35	0.069	260	0.2353	0.05541	0.05541	9M3I4M4D9M6D8M5I11M9D4M17D10M1D8M4D8M2D10M6D12M6I12M5D2M2I24M2D14M5D1M18I19M	2.7.11.1	3.4.14.5	165	False
P13154	P13154	3195	1.0	367	1.0	1.0	1.0	367M	1.4.1.9	1.4.1.9	367	True
P13154	Q58976	100	0.11	326	0.3451	0.3914	0.3914	17M12I11M1I4M1I1M1I3M6D8M3I10M1I3M1I9M1I13M2I2M4I6M3D11M4I6M2I8M1D3M2D12M1I8M7D9M1I18M2D11M16D12M1I4M6D13M8I11M14I12M	1.4.1.9	2.1.3.2	225	False
P13154	P16066	50	0.094	401	0.267	0.1224	0.1224	20M4D26M2I6M3I4M6D4M25D10M2I15M2I9M1I1M4I4M4I7M3I9M2I13M7D13M3D8M1D16M3D3M2D7M12D12M2D3M16D6M2D4M1I7M2I10M8I6M7I9M2D12M4D6M1I12M2I6M	1.4.1.9	4.6.1.2	268	False
P13154	Q9I4W3	55	0.101	375	0.2801	0.1993	0.1993	14M3D14M3I6M11I1M3D6M2D11M1D13M1I4M6D10M5I2M36I6M2I2M8D5M1I8M1D10M8D5M1I5M2D5M1D8M15I6M1I13M3I15M1I3M1D6M2D3M9I12M1D12M5D9M6I5M2D8M3D4M	1.4.1.9	4.3.3.7	231	False
P13154	P95493	55	0.087	401	0.2241	0.1055	0.1055	10M5I4M2I4M4I12M4I6M1D16M2I3M1D3M5D4M3D10M3D7M1I1M7D1M1I2M4I7M4I5M1D7M6I5M8D5M4D8M15I4M3D11M4D6M7D19M1D3M6D9M4D2M2D3M5I6M5I13M23D4M2I4M8I10M11I3M5D17M	1.4.1.9	3.4.22.37	234	False
P13154	P42785	54	0.09	495	0.2469	0.1747	0.1747	1M1I10M10D9M1D9M3I5M7I11M1D16M4D2M8D5M6D16M8D10M4I5M3D5M1D6M4D2M21D5M1I10M5D1M8D6M8D10M10D2M3I4M19D3M5D10M5D8M19D1M18D3M1D16M2I2M10D12M2D1M6D7M4I4M1I11M7D13M26I4M1D7M	1.4.1.9	3.4.16.2	252	False
P13154	P22411	44	0.086	279	0.2471	0.1011	0.1011	11M2D18M3D17M9D7M16I3M2D2M2I8M3I2M3D5M4D11M12I18M3I5M5I6M1D6M4I6M1I9M8D6M8D8M10D6M4D3M5D17M	1.4.1.9	3.4.14.5	174	False
P13154	P22983	40	0.093	406	0.2091	0.09058	0.09058	7M1I9M1I6M17D10M12I2M1D4M2I4M3D5M2D8M4D14M8D6M5I3M8D3M3I6M5D12M21I9M3D5M3D7M1D2M9D4M4D8M2D5M11D16M29D6M17D9M1I4M3I17M2D11M15I11M	1.4.1.9	2.7.9.1	213	False
P13154	P09367	37	0.131	319	0.2271	0.147	0.147	5M4I27M2D8M10D7M8D2M5I3M2D14M2I26M3D5M2D1M5I1M4D7M1I2M5D14M11I6M3D3M3I8M3I10M17I4M2I7M1D10M3I9M10D4M6D3M4I12M2I3M	1.4.1.9	4.3.1.17	201	False
P13154	Q39735	34	0.092	389	0.2011	0.06497	0.06497	12M15D4M4D5M2I8M11I5M2I4M3D6M1D3M1D4M4D9M8D2M1D10M4I4M7D8M8I7M1D10M11I13M5D8M1D2M13D14M9I2M1I7M3I4M5D4M1I8M31I14M11I17M11D11M4I6M	1.4.1.9	2.7.9.1	211	False
P13154	Q39734	34	0.095	386	0.2051	0.06547	0.06547	12M15D13M2D6M11I5M2I4M3D6M1D3M1D4M4D4M1D4M5D2M2D1M1D10M4I4M7D8M8I7M1D10M11I13M5D8M1D2M13D14M9I2M1I7M3I4M2D5M2D8M31I14M11I17M11D11M4I6M	1.4.1.9	2.7.9.1	214	False
P13154	P11155	31	0.106	318	0.194	0.06316	0.06316	9M6I2M4D4M1D5M1I4M6D2M3D5M4I7M7D7M3D13M21I7M3D10M2D4M1D2M13D15M10I8M3I4M6D5M2I6M31I14M11I17M11D11M3I5M	1.4.1.9	2.7.9.1	166	False
P13154	P42850	70	0.085	374	0.2357	0.08548	0.08548	9M3I7M4I7M4I3M6I1M5I2M17D9M3D3M1D10M1D11M4I8M3D2M10I7M5D13M1D11M4D5M1D18M6D6M3I2M6D8M1I2M13I6M9D5M10D7M12D4M1I3M3I22M2D4M17I12M2I10M	1.4.1.9	2.7.9.2	217	False
P13154	P00729	51	0.071	351	0.226	0.1472	0.1472	5M11I8M2D24M4D4M3D2M8D1M12I9M5D2M11D5M3I8M1D8M6D12M3D7M3D8M1D1M19D7M5D5M6D5M8D2M5D3M1I6M6D6M3D2M5I11M9D5M3D4M1D1M2I13M3D1M5I2M5D8M1D6M	1.4.1.9	3.4.16.5	191	False
P13154	P23538	46	0.09	411	0.1935	0.06902	0.06902	8M6I10M4I5M11D10M12I4M5D4M25D8M2I12M1I5M7I8M2I12M5D5M3D6M22I15M1D6M1D3M2D10M3D4M7I10M3I5M6D5M2I7M31I12M12D12M1D5M17D10M8D11M	1.4.1.9	2.7.9.2	212	False
P13154	P95474	30	0.095	417	0.1929	0.1243	0.1243	9M10I5M24I12M3D13M3D11M4D10M4I2M6I4M9I7M4I5M9I17M1D7M5D2M18D11M36D5M5I11M1I5M11D4M1D13M6D8M6D7M19I15M1D3M20I5M9D11M	1.4.1.9	2.7.2.2	202	False
P13154	P19821	28	0.097	370	0.1946	0.05212	0.05212	7M2I9M1I4M24I5M1D12M2I5M6D11M5D4M10I2M4I7M6I12M2I10M3I4M2D5M3D21M19D16M1I3M12I6M1I6M21I4M6I7M3I5M1I7M7D5M10I4M5I12M2I7M3I8M	1.4.1.9	2.7.7.7	208	False
P69327	P69327	5414	1.0	640	1.0	1.0	1.0	640M	3.2.1.3	3.2.1.3	640	True
P69327	Q07407	66	0.101	188	0.3733	0.05817	0.05817	71M8D8M6D4M3D7M3I3M1D7M1I6M7I6M1D18M8I7M8I5M	3.2.1.3	2.7.10.1	142	False
P69327	Q28824	54	0.136	381	0.2735	0.04855	0.04855	8M2D8M6I7M2I1M1D4M1D12M5I5M1D3M8D3M3D9M8I7M1D11M2D8M2I3M7I22M2I3M6I4M6I4M2I13M14I25M10D3M7D4M6D2M1I22M5I1M6I2M6D4M1I3M1I13M1D14M10I4M6I10M	3.2.1.3	2.7.11.18	242	False
P69327	P29294	42	0.105	532	0.2515	0.05628	0.05628	14M20D6M4D23M19I5M5D15M5D2M5D6M3D11M4I8M2I7M1D7M8I8M3I3M18I3M1I17M15I8M1D11M2D8M2I3M7I22M2I3M6I6M8I11M15I28M10D12M2D5M5D3M6D6M1D6M9I5M4D4M1I3M1I13M1D14M10I4M6I10M	3.2.1.3	2.7.11.18	320	False
P69327	Q14289	41	0.105	266	0.2926	0.04976	0.04976	5M1I18M1D7M12D2M2I2M9D7M14D11M2D8M9D10M16I9M11D4M12D15M2I7M1D3M3I63M	3.2.1.3	2.7.10.2	171	False
P69327	P10933	40	0.138	210	0.324	0.06789	0.06789	11M2I3M2I6M3D28M3D14M13D8M1D10M18D10M5I5M4D5M1D1M5D2M1I4M5I4M5I16M8D7M	3.2.1.3	1.18.1.2	134	False
P69327	P08417	31	0.108	451	0.1984	0.104	0.104	15M3I5M2I13M8I8M4I4M7I3M7D8M2D11M4D7M8D18M15I15M25D8M8I4M1D15M6D14M1D8M8I5M1I8M11I5M26I20M8I4M2I10M11D5M7D10M2I3M1D4M2I3M14I16M1D7M	3.2.1.3	4.2.1.2	256	False
P69327	P11155	83	0.065	76	0.4257	0.02747	0.02747	28M2D46M	3.2.1.3	2.7.9.1	74	False
P69327	Q39734	81	0.081	74	0.4303	0.02765	0.02765	7M1I66M	3.2.1.3	2.7.9.1	73	False
P69327	Q13554	79	0.094	467	0.2298	0.0681	0.0681	14M20D7M3D22M19I5M5D13M6D4M5I1M4D3M6I3M17I1M8I4M2I7M6I26M14D17M15I8M1D9M1D2M1D8M2I3M10I2M5D35M6D5M2D11M4D53M2I16M3I4M2I11M1I3M	3.2.1.3	2.7.11.17	297	False
P69327	Q39735	79	0.08	75	0.4357	0.02706	0.02706	11M1D63M	3.2.1.3	2.7.9.1	74	False
P69327	P10349	74	0.098	71	0.4491	0.04506	0.04506	21M2D48M	3.2.1.3	2.3.1.15	69	False
P69327	P11275	67	0.072	553	0.2567	0.09	0.09	14M20D7M3D22M19I5M5D14M6D4M8D2M32I1M8I4M2I7M6I26M14D17M15I20M3D7M2I3M8I6M3D24M5I4M7I3M22I31M26D11M16I7M14D9M6D5M15I4M3D5M2D13M3I5M	3.2.1.3	2.7.11.17	280	False
P69327	O64903	65	0.076	170	0.3675	0.1015	0.1015	7M1D11M2D51M7D6M10I15M8D3M1D11M24D13M	3.2.1.3	2.7.4.6	117	False
P69327	O35492	65	0.06	116	0.3227	0.03208	0.03208	76M5D11M10I14M	3.2.1.3	2.7.12.1	101	False
P69327	Q04400	65	0.15	126	0.3326	0.02162	0.02162	7M2D19M2D46M5I7M6I2M4D9M4D13M	3.2.1.3	4.6.1.1	103	False
P69327	P22637	64	0.18	61	0.4561	0.05058	0.05058	9M1I35M1D2M1D12M	3.2.1.3	1.1.3.6	58	False
P69327	P49760	63	0.142	112	0.3441	0.05416	0.05416	61M7I8M8I12M3I5M3D5M	3.2.1.3	2.7.12.1	91	False
P69327	Q91604	62	0.092	410	0.2308	0.09486	0.09486	7M2I20M5D6M4D5M17D18M19I4M5D10M1I3M1D2M20I5M1D5M12I5M2D11M6I5M1D9M1D7M5I10M1D3M1D5M2I20M1D9M1D3M1D7M2I3M1I24M1D8M1I10M4I68M	3.2.1.3	2.7.11.1	292	False
P69327	P11792	59	0.096	466	0.2319	0.05429	0.05429	15M5I9M14D3M8D8M5D4M2I19M19I4M5D8M3D2M6D14M1D15M5I11M1D7M4I3M4I5M3I4M19I14M1D2M19I7M1D11M6D9M4D3M18D9M11D19M13D9M6I69M	3.2.1.3	2.7.11.1	283	False
P69327	P47923	58	0.117	170	0.3455	0.0903	0.0903	27M1D41M9D2M1I4M10I15M7D4M4D7M22D16M	3.2.1.3	2.7.4.6	116	False
P69327	P00390	58	0.103	77	0.4135	0.04292	0.04292	6M1I13M4I40M1D5M2D5M	3.2.1.3	1.8.1.7	69	False
P69327	P49761	58	0.164	134	0.2835	0.04089	0.04089	15M1D10M1D3M2D47M4I8M3I5M2I13M10D3M2D5M	3.2.1.3	2.7.12.1	109	False
P69327	O88508	56	0.104	115	0.3065	0.02618	0.02618	23M2D2M2D50M4I8M3I17M1I3M	3.2.1.3	2.1.1.37	103	False
P69327	P50579	55	0.075	133	0.3465	0.05235	0.05235	12M1D49M15D9M6I9M11I10M2I9M	3.2.1.3	3.4.11.18	98	False
P69327	O35491	55	0.054	129	0.3592	0.0455	0.0455	61M13D8M11I4M15I17M	3.2.1.3	2.7.12.1	90	False
P69327	P33981	54	0.095	610	0.2355	0.0894	0.0894	7M1I3M3D11M1D16M22I4M20I3M4I6M5I8M3I2M16I2M2I1M8I4M1I11M1I14M4I7M3I3M13I12M6D10M3I20M3I12M2D15M8D3M12D6M4D4M15I23M28I10M6I6M40I15M16I3M8I77M1I9M5I15M1I3M	3.2.1.3	2.7.12.1	345	False
P69327	P22518	48	0.081	220	0.2821	0.07478	0.07478	13M3I15M5I6M3D7M1I7M2I11M1I36M10D6M4D3M7D4M1I6M3D10M16D8M4D9M5I14M	3.2.1.3	2.7.12.1	155	False
P69327	P14680	47	0.092	509	0.238	0.06546	0.06546	19M17I7M1D2M18D3M5D24M20I4M6D14M5D3M3D7M3D11M4I3M2I10M1D5M4I5M4I5M3I6M4I4M3D2M2D6M2I16M12D9M2D5M15D3M1D16M2D11M2I3M15I2M3I3M1I11M16I18M2D47M10I6M7I11M2D11M	3.2.1.3	2.7.12.1	312	False
P69327	P35761	47	0.113	352	0.2362	0.0486	0.0486	12M1D7M16D5M7I7M5I10M5D5M4D7M2I17M9I7M2I9M4D6M21D12M13D15M25I17M2D7M1D45M7I7M10I23M	3.2.1.3	2.7.12.1	218	False
P69327	P49759	45	0.071	167	0.3204	0.05283	0.05283	12M2D11M1I32M9D8M2D2M3D3M7D4M1I6M3D10M16D8M4D9M5I9M	3.2.1.3	2.7.12.1	114	False
P69327	P14655	43	0.085	187	0.3464	0.05523	0.05523	48M7D3M13D13M9D6M3I14M10I4M7I7M1I7M4D4M4D3M3I6M3D2M2I4M	3.2.1.3	6.3.1.2	121	False
P69327	O35493	38	0.061	195	0.3011	0.04372	0.04372	29M31D40M10I3M11I19M2D1M10I8M17D14M	3.2.1.3	2.7.12.1	114	False
P69327	Q13163	29	0.074	351	0.1783	0.07761	0.07761	7M10I15M20D4M2I3M1D23M13I5M1I10M9D5M35I9M7I9M6I24M2I13M5D12M4D4M3I6M1D13M2D8M2I3M9I4D2M10I11M7I5M1D6M	3.2.1.3	2.7.12.2	197	False
P69441	P69441	1754	1.0	214	1.0	1.0	1.0	214M	2.7.4.3	2.7.4.3	214	True
P69441	O82514	1003	0.433	217	0.8979	0.8231	0.8231	92M4D93M5I23M	2.7.4.3	2.7.4.3	208	True
P69441	P16304	1001	0.481	218	0.8689	0.9248	0.9248	95M4D88M3I4M2I22M	2.7.4.3	2.7.4.3	209	True
P69441	O66490	791	0.431	218	0.7997	0.8915	0.8915	70M3I22M4D46M6I4M1I33M3I2M2I22M	2.7.4.3	2.7.4.3	199	True
P87355	P87355	1482	1.0	181	1.0	1.0	1.0	181M	2.7.4.6	2.7.4.6	181	True
P87355	O00746	913	0.633	180	0.8924	0.7998	0.7998	5M3D14M4D154M	2.7.4.6	2.7.4.6	173	True
P87355	P15531	888	0.506	150	0.9456	0.9813	0.9813	150M	2.7.4.6	2.7.4.6	150	True
P87355	P22887	757	0.465	144	0.9192	0.9135	0.9135	144M	2.7.4.6	2.7.4.6	144	True
P87355	O64903	721	0.409	183	0.871	0.6343	0.6343	28M3D4M2D146M	2.7.4.6	2.7.4.6	178	True
P87355	Q58661	714	0.453	139	0.9132	0.9778	0.9778	139M	2.7.4.6	2.7.4.6	139	True
P87355	P47923	711	0.405	190	0.8578	0.6406	0.6406	9M1D20M11D149M	2.7.4.6	2.7.4.6	178	True
P87355	Q07661	707	0.436	149	0.8931	0.9713	0.9713	130M1I18M	2.7.4.6	2.7.4.6	148	True
P87355	P10869	40	0.107	213	0.2942	0.0706	0.0706	24M2D4M7D12M2D26M9D2M3I3M1I6M3I8M2I3M1D1M4D3M1D3M5D7M2I2M2I5M6I2M3D13M5D12M1D5M4I9M	2.7.4.6	2.7.2.4	150	False
P87355	Q39734	36	0.138	137	0.3711	0.04197	0.04197	28M1D12M4D9M3D20M2I16M2I10M12I6M1D5M1D5M	2.7.4.6	2.7.9.1	111	False
