query	target	bits	fident	alnlen	lddt	ttmscore	alntmscore	cigar	query_ec	target_ec	ungapped_alnlen	ec_match
P51545	P51545	3085	1.0	355	1.0	1.0	1.0	355M	2.7.3.3	2.7.3.3	355	True
P51545	P51541	2642	0.767	353	0.9756	0.9668	0.9668	353M	2.7.3.3	2.7.3.3	353	True
P51545	O15992	1679	0.509	355	0.8318	0.4691	0.4691	15M1I80M1I4M1I2M2D189M1I22M3D34M	2.7.3.3	2.7.3.3	346	True
P51545	P16641	1666	0.472	349	0.8502	0.453	0.453	54M1I44M2D248M	2.7.3.3	2.7.3.4	346	True
P54462	P54462	4043	1.0	451	1.0	1.0	1.0	451M	2.8.4.5	2.8.4.5	451	True
P54462	P35914	81	0.138	245	0.3368	0.3196	0.3196	4M1I1M5I6M18D41M5D6M1I4M1I5M2D4M6D9M1D14M10I31M1I2M3I6M1I10M1I18M2D14M2D10M	2.8.4.5	4.1.3.4	185	False
P54462	P00943	43	0.119	394	0.2646	0.2444	0.2444	12M3I5M1I2M10I2M3I2M9D1M2D2M2I3M8I9M1D3M1D6M1D7M7D8M1I10M10I4M10I3M43I18M1I4M3D3M6I2M7I10M12I4M1I3M5D7M5I4M1D3M1I4M5I23M7D7M4I4M2I18M1I1M5I1M3I5M4I9M	2.8.4.5	5.3.1.1	209	False
P54462	P39453	90	0.095	126	0.4347	0.1043	0.1043	16M3I13M7D2M5D17M4I43M1D15M	2.8.4.5	2.7.13.3	106	False
P54462	Q9Y2Q0	51	0.139	237	0.2536	0.07831	0.07831	12M2I7M1I9M4D3M3D5M6D2M6D6M2D11M2D3M1I6M4D8M1D5M2D3M2I3M13I2M2I17M3I6M4I4M4I13M4I24M9I13M	2.8.4.5	3.6.3.1	162	False
P54462	P04797	32	0.123	348	0.203	0.1614	0.1614	10M1I12M15I4M27I3M1I3M6I3M7I2M11I4M14I11M3I3M1I2M7I11M5I1M4D11M5I11M1I9M6I8M5I9M26D14M2D4M2I3M5D2M1I9M6D6M3D2M4D8M1I9M1I4M	2.8.4.5	1.2.1.12	178	False
P54462	O60231	31	0.106	471	0.2247	0.07104	0.07104	17M5D3M7D12M3D11M4D27M4I3M6I6M8I3M11I2M1D9M1I17M1D12M5I5M2I9M2D15M4I12M6D4M4D3M2D5M1D10M1D5M11D17M13D1M22D3M13D6M18D11M5I5M2D3M1D5M2I7M1D6M8D11M6D3M7D7M2D7M	2.8.4.5	3.6.4.13	282	False
P75070	P75070	1669	1.0	191	1.0	1.0	1.0	191M	2.7.1.21	2.7.1.21	191	True
P75070	O60231	80	0.121	181	0.4122	0.09112	0.09112	2M5I15M1D12M1D5M28D7M5I6M3I18M3D14M7D13M2I9M8I10M2D5M	2.7.1.21	3.6.4.13	116	False
P75070	P08394	78	0.168	77	0.3735	0.0534	0.0534	34M2D14M4D23M	2.7.1.21	3.1.11.5	71	False
P75070	O04905	54	0.121	181	0.3009	0.3006	0.3006	18M1D3M1I14M3I4M3I3M7D5M6I4M12I8M9I8M1D5M1D7M1D9M3I6M2I6M2D3M2D5M2I1M12D4M	2.7.1.21	2.7.4.14	113	False
P75070	P20425	53	0.158	151	0.301	0.287	0.287	10M1D3M1I16M6I8M3D5M2I5M12I8M9I7M1D8M3D3M1I10M3I8M2D9M2D5M	2.7.1.21	2.7.4.14	105	False
P77485	P77485	3786	1.0	480	1.0	1.0	1.0	480M	2.7.13.3	2.7.13.3	480	True
P77485	P39453	420	0.209	348	0.6307	0.194	0.194	31M2D38M10D10M16D16M9D11M1I11M1D16M1I15M2D41M3D27M1I42M4I28M1D11M	2.7.13.3	2.7.13.3	297	True
P77485	P21932	54	0.148	235	0.3811	0.05057	0.05057	18M1D25M12I59M14I6M1D11M1I5M3D1M22D20M1I13M5D17M	2.7.13.3	4.6.1.1	175	False
P77485	O60231	44	0.111	393	0.3125	0.06512	0.06512	6M1I8M4D13M2D12M8I13M1I6M10I16M1I3M9D30M9D3M6I9M7D2M7I23M15I21M9I5M3I14M5D20M3D12M1D16M2I19M2D10M3D3M8D13M	2.7.13.3	3.6.4.13	277	False
P77485	P27619	32	0.101	373	0.3135	0.04821	0.04821	29M5D20M4D2M2D18M5D4M6D4M2D9M1D2M9I1M2D4M3D14M7D12M4I5M5I3M2I6M4D7M2D8M6I6M25D11M2I15M16I9M2I23M15I32M	2.7.13.3	3.6.5.5	244	False
P81701	P81701	4893	1.0	557	1.0	1.0	1.0	557M	1.11.1.18	1.11.1.18	557	True
P96113	P96113	1325	1.0	164	1.0	1.0	1.0	164M	3.5.1.88	3.5.1.88	164	True
P29468	P29468	4794	1.0	568	1.0	1.0	1.0	568M	2.7.7.19	2.7.7.19	568	True
P29468	P21932	29	0.104	726	0.2511	0.04783	0.04783	10M2D16M6D12M4I32M8D4M34I3M2D9M11I3M47I3M2I10M7I11M1D11M4I5M2D8M1I4M6D13M24I10M18I2M2D6M6D3M1D5M44D9M1D10M5I3M1D3M6D6M9D24M5D5M7D4M3I1M11I3M2I6M4I6M5I12M1D4M1D1M1D1M1D5M8D5M6I13M13D3M1I4M12D12M1I3M3I5M11D13M4I17M3D11M	2.7.7.19	4.6.1.1	369	False
P30085	P30085	1618	1.0	196	1.0	1.0	1.0	196M	2.7.4.14	2.7.4.14	196	True
P30085	P20425	1027	0.507	193	0.9321	0.9466	0.9466	43M1I34M5I110M	2.7.4.14	2.7.4.14	187	True
P30085	O04905	844	0.526	192	0.8651	0.8594	0.8594	44M1I27M5I32M2I21M2I58M	2.7.4.14	2.7.4.14	182	True
P30085	Q9Y3D8	172	0.178	207	0.5228	0.6293	0.6293	42M2D7M11I1M2D9M4I6M4I9M5D3M5I4M10I20M7I14M3I10M4D10M1I14M	2.7.4.14	2.7.4.3	149	True
P30085	O60231	50	0.149	174	0.2854	0.06416	0.06416	15M30D11M6D3M16D13M6I5M6D17M5I16M2I5M1I7M2I2M2I4M	2.7.4.14	3.6.4.13	98	False
P30636	P30636	2217	1.0	243	1.0	1.0	1.0	243M	2.7.6.2	2.7.6.2	243	True
P32169	P32169	2478	1.0	274	1.0	1.0	1.0	274M	4.1.2.19	4.1.2.19	274	True
P32378	P32378	2785	1.0	372	1.0	1.0	1.0	372M	2.5.1.39	2.5.1.39	372	True
P32378	P21932	72	0.123	452	0.3027	0.0519	0.0519	49M1I18M3I7M9D21M7D7M4D8M3I4M4I7M7D2M1D11M2I6M3I18M3I9M4I15M11I7M4I6M2I2M3D3M10D13M1I7M1D6M4D7M3I3M3D4M1I6M9D4M26D15M5I18M2I1M1D9M2D9M4D7M	2.5.1.39	4.6.1.1	309	False
P32378	P39453	50	0.138	355	0.2585	0.06187	0.06187	14M11I8M8I19M1D2M3D8M2D18M2D8M1D4M2I8M3I10M5D22M4D12M5I5M1I14M5I29M6I14M19D19M3I19M4I18M1D9M1D8M	2.5.1.39	2.7.13.3	268	False
P32378	O60231	80	0.107	223	0.3978	0.04053	0.04053	50M2I17M8I12M8D20M7I35M5I10M1D21M10I17M	2.5.1.39	3.6.4.13	182	False
P32378	P22830	54	0.112	480	0.2711	0.09622	0.09622	5M4D22M4D21M3I5M8I4M7D2M1D1M5I4M11I7M6I8M2I9M7I10M8I11M2D4M13I13M4I6M17D4M1I6M2D2M3D5M6D7M4I11M9D8M1D20M12D8M6I13M10I7M10D3M8D5M1I7M5I1M4D3M4D9M7D4M11D14M1D4M	2.5.1.39	4.99.1.1	273	False
P32378	P50528	54	0.125	144	0.4051	0.04086	0.04086	15M5D2M6D46M2I5M13D7M6I11M5D7M2I12M	2.5.1.39	2.7.11.21	105	False
P32378	P32490	51	0.084	519	0.2824	0.07825	0.07825	17M7D17M17D21M7D17M21D14M4I3M7D3M11I3M19D12M10I8M34D10M1I1M11I6M17I3M3I17M1I5M2D4M15D9M7I10M2D4M7D12M6I5M1D17M10I6M8D16M8I9M3D7M1D1M3I5M4D10M	2.5.1.39	2.7.12.2	272	False
P32378	P15917	48	0.093	482	0.2979	0.06576	0.06576	19M1I26M11D5M3I15M6D2M1D2M2D7M4D9M58D4M13D2M13D12M5D5M4D2M3D2M9D8M2I14M2I4M7I9M3D16M1D21M19D7M5D9M5I2M6D21M3D5M11D6M11D9M7I2M1D21M	2.5.1.39	3.4.24.83	266	False
P32378	P27619	46	0.08	485	0.2406	0.07051	0.07051	26M3I3M3D23M13D10M2I8M4D16M1I14M1D13M2I25M3I10M3I5M9I17M2D3M13D8M114D7M17D20M2D16M6D6M1D7M3D2M1I16M8I10M2I7M	2.5.1.39	3.6.5.5	272	False
P32378	P32491	45	0.092	496	0.2751	0.08255	0.08255	20M10D13M6D15M1D4M1D4M13I16M4D13M1I7M2I2M36D12M3I2M9I8M15D4M13D5M3I13M18I2M3I18M2D4M1I4M15D9M6I9M1I1M2D4M7D12M6I5M1D12M11I7M2I1M4I4M7D1M4I3M4D17M3D7M1D1M3I5M4D10M	2.5.1.39	2.7.12.2	274	False
P32490	P32490	3687	1.0	508	1.0	1.0	1.0	508M	2.7.12.2	2.7.12.2	508	True
P32490	P32491	1745	0.583	514	0.8185	0.6655	0.6655	23M2D25M2D28M2I14M1I28M1I38M7I13M2I14M2D312M	2.7.12.2	2.7.12.2	495	True
P32490	P05986	456	0.209	406	0.5711	0.5344	0.5344	34M19I15M7D12M3D3M9I39M2I12M3D20M2I17M4I54M10I3M7D3M2D42M6I11M2I7M4I22M5D11M5I11M	2.7.12.2	2.7.11.11	316	False
P32490	P07948	444	0.222	292	0.5772	0.4324	0.4324	23M1I29M3I19M2I19M2I54M5I12M8D31M1D6M6I12M2D11M7I21M2D3M3I10M	2.7.12.2	2.7.10.2	250	False
P32490	P50528	417	0.233	330	0.6115	0.3309	0.3309	16M2D7M4I4M7I4M2D22M1I8M2D4M1I33M2I20M2D1M6I48M10I3M12D16M2D29M6I17M4I35M	2.7.12.2	2.7.11.21	267	False
P32490	P40376	414	0.207	531	0.6325	0.4402	0.4402	36M2D11M3D24M19D23M1D22M6D20M19I4M8I9M17D38M2I12M3D20M2I23M4I48M10I3M10D45M6I18M6I22M5D11M5I14M	2.7.12.2	2.7.11.11	403	False
P32490	P00528	414	0.234	298	0.5545	0.4003	0.4003	25M1I22M3I24M2I29M2I42M10I3M10D5M3D9M1D3M1I17M3D6M8I21M3I29M1I15M	2.7.12.2	2.7.10.2	250	False
P32490	P06239	410	0.22	277	0.5642	0.4123	0.4123	23M1I31M3I16M3I14M4I4M2D56M2D15M1D30M1D6M6I11M3D14M8I18M2D3M	2.7.12.2	2.7.10.2	241	False
P32490	P06240	401	0.203	295	0.5512	0.427	0.427	23M1I29M3I18M3I14M4I4M2D55M5I10M8D6M3I4M3D18M1D6M6I21M5I25M2D16M	2.7.12.2	2.7.10.2	249	False
P32490	P08103	368	0.189	291	0.5642	0.4138	0.4138	23M1I28M3I19M3I19M2I57M4D7M1I15M1D2M1I19M2I6M3I12M4D10M9I21M2D3M3I11M	2.7.12.2	2.7.10.2	252	False
P32490	P05532	251	0.16	473	0.4957	0.2221	0.2221	15M8D26M5D17M4I3M3I28M4D4M1D8M1I12M2D8M1I16M2I16M4I6M55D4M21D9M1I36M8I10M12D28M3D9M2D6M5I14M9I27M2I6M3I9M	2.7.12.2	2.7.10.1	317	False
P32490	P13382	163	0.111	342	0.5043	0.03142	0.03142	40M1D12M1D22M1D11M12D59M2I13M19I8M1D12M1I6M1I4M2I10M3D10M1D11M1I4M11D17M2D7M1I4M3I3M1I2M8D6M1D8M	2.7.12.2	2.7.7.7	269	False
P32490	P27619	143	0.164	146	0.6659	0.0377	0.0377	17M1D17M4I14M3I63M8D19M	2.7.12.2	3.6.5.5	130	False
P32490	O60231	113	0.131	91	0.609	0.03059	0.03059	18M1I33M3I36M	2.7.12.2	3.6.4.13	87	False
P32490	P22830	99	0.18	61	0.7925	0.05612	0.05612	12M1D48M	2.7.12.2	4.99.1.1	60	False
P32490	P21932	95	0.196	56	0.8071	0.01818	0.01818	19M2I30M1D4M	2.7.12.2	4.6.1.1	53	False
P32490	P32378	41	0.079	502	0.2787	0.1088	0.1088	38M23I12M10I11M2D5M6I5M11I3M8I3M2I17M31I8M9I9M19D7M21D6M5I3M5I4M7I4M6D5M19D7M2I10M13D3M4D13M12D5M1D1M4I19M9D1M7I13M4D6M6D1M1D5M3I9M1D4M6I8M	2.7.12.2	2.5.1.39	245	False
P32491	P32491	3693	1.0	506	1.0	1.0	1.0	506M	2.7.12.2	2.7.12.2	506	True
P32491	P32490	1676	0.552	532	0.7956	0.629	0.629	23M2I30M2I23M2D14M1D29M3D6M5D16M2D6M18D18M20I312M	2.7.12.2	2.7.12.2	477	True
P32491	P07948	473	0.228	284	0.5855	0.4461	0.4461	9M2I22M1I29M3I19M2I18M2I56M2I3M3D10M2D32M1D5M6I22M5I25M2D3M	2.7.12.2	2.7.10.2	253	False
P32491	P05986	452	0.233	390	0.5522	0.5378	0.5378	44M3I24M8I29M1D4M1I12M2I11M3D19M2I18M4I54M10I3M7D3M2D40M6I14M2I6M4I22M5D11M5I11M	2.7.12.2	2.7.11.11	325	False
P32491	P00528	448	0.217	299	0.5811	0.4106	0.4106	5M2I24M1I22M3I24M2I24M2I47M10I3M10D5M3D32M1D5M6I22M3I29M5I9M	2.7.12.2	2.7.10.2	251	False
P32491	P06239	437	0.219	292	0.5722	0.4267	0.4267	7M2I24M1I31M3I16M3I14M4I4M2D55M5I6M7D5M1D30M1D5M6I21M3D4M8I19M2D3M	2.7.12.2	2.7.10.2	244	False
P32491	P50528	436	0.207	328	0.5973	0.335	0.335	4M2D23M1I11M1D33M2I24M4I48M10I3M12D12M1D6M1D27M6I18M4I34M13D2M10D3M4I9M	2.7.12.2	2.7.11.21	257	False
P32491	P06240	429	0.2	310	0.5596	0.4407	0.4407	7M2I24M1I29M3I18M3I14M4I4M2D53M8I3M11D12M3I4M3D18M1D5M6I22M5I25M2D10M1D7M	2.7.12.2	2.7.10.2	255	False
P32491	P08103	408	0.21	300	0.5729	0.4365	0.4365	7M2I24M1I28M3I19M3I14M4I4M2D56M5D11M2I32M1D5M6I22M5I25M2D3M3I11M	2.7.12.2	2.7.10.2	261	False
P32491	P40376	372	0.182	516	0.5652	0.4345	0.4345	81M9D6M3I40M6I13M18D8M3I14M7D36M2I15M3D19M2I18M4I54M10I3M10D45M6I18M6I22M5D11M5I14M	2.7.12.2	2.7.11.11	417	False
P32491	P05532	260	0.167	412	0.5053	0.2266	0.2266	6M1D7M2I24M4D4M1D21M1D8M1I12M2I28M51D6M20D46M8I10M12D28M3D14M7I5M4D8M1I5M8I22M2I6M2I10M3D9M	2.7.12.2	2.7.10.1	279	False
P32491	P13382	153	0.12	340	0.4648	0.0293	0.0293	3M2D71M8D5M10D22M3D18M1D13M1D31M5I12M16I10M2I3M3D10M1D12M1I3M11D17M2D7M1I4M3I3M1I2M8D6M1D8M	2.7.12.2	2.7.7.7	260	False
P32491	P27619	133	0.096	114	0.5681	0.02979	0.02979	48M2I13M2I49M	2.7.12.2	3.6.5.5	110	False
P32491	P29468	86	0.152	46	0.5771	0.04514	0.04514	46M	2.7.12.2	2.7.7.19	46	False
P32491	P32378	45	0.083	478	0.2534	0.1144	0.1144	38M4I12M13I2M2I10M1I3M6I1M1D5M9I4M8I6M1I15M2I3M11I1M9I12M18D13M2D5M26D10M8I3M18I4M9D11M2I8M13D5M4D13M12D5M1I2M2I19M9D1M7I13M4D6M6D1M1D5M3I2M2D13M3I6M1D3M	2.7.12.2	2.5.1.39	260	False
P32491	O60231	45	0.085	444	0.3512	0.04015	0.04015	55M2D9M1D1M32D8M54D2M3I4M30D13M2I15M15D23M13I4M12I11M21I4M2D8M2D1M11D15M20I6M7D5M2D9M4D7M1D10M	2.7.12.2	3.6.4.13	210	False
P32491	P22830	39	0.097	317	0.2929	0.07163	0.07163	5M1I29M1I26M11I5M6I2M14D7M3D11M12D1M1D4M9I2M4D4M23I2M3D16M3D3M2I7M1D5M9I1M11D2M10D1M7D6M1I9M13D17M2D5M	2.7.12.2	4.99.1.1	170	False
P32491	P21932	36	0.1	458	0.2639	0.04558	0.04558	9M4D9M2I18M1I19M5I4M1D6M1I10M2I17M40I19M3D1M7I7M22I10M3D15M13I5M8D2M9I5M3I5M2I3M2I13M4D3M5D2M3D9M10I31M2D5M6D5M1D6M1D10M11D6M6D6M2D5M2I7M1D4M	2.7.12.2	4.6.1.1	276	False
P32755	P32755	3631	1.0	393	1.0	1.0	1.0	393M	1.13.11.27	1.13.11.27	393	True
P33284	P33284	4252	1.0	485	1.0	1.0	1.0	485M	2.7.1.1	2.7.1.1	485	True
P33284	P04806	3283	0.707	486	0.9425	0.9756	0.9756	122M1D318M1I44M	2.7.1.1	2.7.1.1	484	True
P35914	P35914	2710	1.0	325	1.0	1.0	1.0	325M	4.1.3.4	4.1.3.4	325	True
P35914	P00943	86	0.117	315	0.3153	0.4447	0.4447	7M7I23M6D4M1I14M6I2M4I10M6D3M3D13M1I2M4I7M3I21M2I5M2I5M5D2M2D6M8D6M4I1M2I6M2D4M3D17M18I16M8D14M2I6M10I12M	4.1.3.4	5.3.1.1	206	False
P35914	P54462	90	0.134	252	0.3123	0.2394	0.2394	4M1D1M5D6M18I41M5I6M1D4M1D3M12I4M4D5M3D1M4I12M10D31M1D2M3D6M1D8M1D16M1I17M1I1M2I10M	4.1.3.4	2.8.4.5	178	False
P35914	P22830	54	0.123	430	0.2706	0.1175	0.1175	23M4D7M5D4M3D4M7I19M2D4M4I3M7D10M1I9M24D4M1D11M3D17M1I4M5I9M2I15M2D6M11D3M8D5M21D14M4D16M6D12M2I3M3I5M6D3M1D3M2I3M4D11M1D5M2I12M5I11M1D4M5D3M3D12M	4.1.3.4	4.99.1.1	274	False
P35914	Q9Y2Q0	44	0.142	260	0.2617	0.08512	0.08512	6M6I12M2I7M9D6M1I9M8I13M5I1M5D7M9I7M2D10M2D2M1D4M5I16M2I4M1D4M5I3M1I9M1D4M3I12M1I7M1I17M16D14M	4.1.3.4	3.6.3.1	174	False
P35914	Q9Y600	43	0.114	314	0.218	0.1547	0.1547	6M3D3M3D12M14I5M3I4M2I7M7I3M15I1M1I3M9I5M8I12M3D5M4I3M1I16M1D5M1D8M3D6M6I25M4D5M2D11M2D2M1D6M18D1M2D2M2D2M5I9M1I8M3D6M4I5M	4.1.3.4	4.1.1.29	186	False
P35914	O60231	41	0.119	342	0.25	0.08494	0.08494	13M27D9M10D3M2I3M1D2M3D2M6I10M7D3M10D19M3D1M4I3M2D5M1I8M4I12M4D4M1D9M3D1M1I4M7I9M16I7M16I10M4D9M1I6M6D9M1I4M2I9M1D2M3I9M5I6M	4.1.3.4	3.6.4.13	191	False
P35914	P23921	54	0.096	455	0.2502	0.1138	0.1138	2M3D3M1D7M6I17M2D3M1I5M18D13M2I11M1D16M8D6M2D5M1I2M13D1M5D11M1D4M16D16M1D4M40D24M7D8M13D6M1D4M6D4M6D10M23I6M1D2M6I6M1D7M13D14M11I6M12D11M	4.1.3.4	1.17.4.1	234	False
P35914	O42807	46	0.094	337	0.2935	0.24	0.24	17M15I3M8I5M2D11M2D2M24I5M3D4M2D11M7D1M8I8M4D5M11D8M1D3M11D9M1I19M9I12M1I9M2D27M1D9M1I3M1I8M3D9M2D5M9D10M1I5M	4.1.3.4	3.1.1.73	208	False
P35914	P75070	38	0.117	179	0.2377	0.2155	0.2155	9M2D4M1D10M7I10M2D10M2I3M9I1M6I7M1I1M8D25M8I3M2I10M4I14M2D7M2I9M	4.1.3.4	2.7.1.21	123	False
P35914	P30085	38	0.083	287	0.179	0.2266	0.2266	5M3D6M9D11M6I6M13I4M2D4M2D8M9I3M5I7M14I5M12I9M2I7M4I7M1I10M2I10M2D2M6I8M14D8M10I2M1D14M1I6M12I2M1I12M	4.1.3.4	2.7.4.14	156	False
P35914	P32378	33	0.102	450	0.233	0.1166	0.1166	4M1D29M7I10M8D17M6I5M3D5M21D1M22D2M14D2M2D9M9I8M7D6M9I1M17D3M7D2M4D6M4I6M5D11M11I3M5I17M5I5M13D2M5D14M17I3M1D8M10I12M5I6M1I4M4D2M4D7M1D12M	4.1.3.4	2.5.1.39	222	False
P35914	P39453	32	0.107	343	0.2307	0.064	0.064	22M2I5M7I6M1I8M1D7M10I15M4I4M4D13M5D1M1I16M11D6M7D4M7D7M2D6M20I11M7D2M10I2M4D22M10I11M14I7M1I3M6I9M8I6M1I7M	4.1.3.4	2.7.13.3	200	False
P35914	P21932	20	0.092	356	0.2288	0.0345	0.0345	32M8I10M3I6M6D8M8I15M3D9M6I4M3D2M2I9M6I7M11I14M9I24M18I7M9D3M5D8M6I3M5D10M1D4M14I10M2D4M9D12M4D17M	4.1.3.4	4.6.1.1	218	False
P04797	P04797	3132	1.0	333	1.0	1.0	1.0	333M	1.2.1.12	1.2.1.12	333	True
P04797	P25858	2425	0.68	332	0.9652	0.9711	0.9711	53M1D10M1D267M	1.2.1.12	1.2.1.12	330	True
P04806	P04806	4251	1.0	485	1.0	1.0	1.0	485M	2.7.1.1	2.7.1.1	485	True
P04806	P33284	3279	0.707	486	0.9386	0.9756	0.9756	122M1I318M1D44M	2.7.1.1	2.7.1.1	484	True
P05532	P05532	8576	1.0	979	1.0	1.0	1.0	979M	2.7.10.1	2.7.10.1	979	True
P05532	P06240	592	0.293	351	0.6595	0.4517	0.4517	29M5I5M1I14M2I14M1I14M1I19M13I7M60I51M3I2M2D54M1I53M	2.7.10.1	2.7.10.2	262	True
P05532	P06239	589	0.288	354	0.6523	0.4447	0.4447	29M5I5M1I14M2I14M1I14M1I19M13I7M48I2M12I49M3I3M5D5M3I45M1I53M	2.7.10.1	2.7.10.2	259	True
P05532	P00528	540	0.266	458	0.5882	0.4226	0.4226	6M3D29M11I16M10D7M5I5M6I3M5I28M5I3M1I17M2I11M1I35M14I6M3I2M56I52M1I55M1I18M2D33M1I5M	2.7.10.1	2.7.10.2	331	True
P05532	P07948	525	0.264	458	0.581	0.4545	0.4545	20M1D25M1I7M15I5M7I17M1D7M1D25M1I5M5I14M2I14M1I35M13I5M3I3M57I48M3I3M2D54M1I57M	2.7.10.1	2.7.10.2	344	True
P05532	P08103	509	0.256	468	0.5866	0.4417	0.4417	20M1D30M13I7M17I3M9D41M4I3M2I14M2I14M1I14M1I20M13I6M8I2M52I49M3I2M2D54M1I52M2D6M	2.7.10.1	2.7.10.2	337	True
P05532	P50528	267	0.169	471	0.5178	0.3284	0.3284	29M2D21M6I9M2D17M1I42M2I3M19I3M54I54M2I21M2D18M1I7M2I6M1D6M1D37M16D4M4D14M14D14M13D24M	2.7.10.1	2.7.11.21	329	False
P05532	P32491	248	0.16	412	0.4903	0.4148	0.4148	6M1I7M2D24M4I4M1I21M1I8M1D12M2D29M29I5M42I46M8D10M12I28M3I14M7D5M4I8M1D5M8D22M2D6M2D10M3I9M	2.7.10.1	2.7.12.2	279	False
P05532	P32490	247	0.163	478	0.4696	0.4095	0.4095	17M1D6M3D13M3I13M5I17M4D3M3D28M4I4M1I8M1D12M2I8M1D16M2D20M2D4M65I4M9I9M1D36M8D10M12I28M3I9M2I6M5D14M9D27M2D6M3D9M	2.7.10.1	2.7.12.2	327	False
P05532	P05986	223	0.158	466	0.45	0.4855	0.4855	20M26I6M4I13M11D7M2I2M3D27M5I11M7I5M1I7M7D1M2D36M2I5M21I1M53I6M1D43M3I8M2I13M1I5M1D15M1I6M1D6M2I13M1I19M14D9M2D9M	2.7.10.1	2.7.11.11	293	False
P05532	P40376	206	0.164	468	0.4702	0.3907	0.3907	25M2D13M5D11M3D5M23I7M2D25M3I4M2I10M6I4M2I7M7D1M2D36M2I4M74I8M1D43M3I14M1I29M1I6M1D6M2I9M1I23M11D2M3D6M2D11M	2.7.10.1	2.7.11.11	309	False
P05532	Q08188	50	0.088	474	0.2901	0.1259	0.1259	8M15D6M4D8M10I6M11I5M10I7M2I21M10D4M12D12M4D3M2D3M1I1M6I13M2I1M4D6M32D6M2D4M3I21M5D10M10D7M9I13M6D14M1D12M2D3M3I9M2I4M2I11M1I3M3D7M9I5M7D4M2D16M3I11M5D10M	2.7.10.1	2.3.2.13	274	False
P05532	P13382	39	0.096	479	0.3196	0.01771	0.01771	25M14I12M10I12M2I5M10I9M16I4M29I6M35I9M9I16M3I30M1I9M24I7M12I16M2D5M36I10M9I13M9I3M30I15M1I21M	2.7.10.1	2.7.7.7	227	False
P05532	P21932	30	0.115	406	0.2614	0.03316	0.03316	11M5D4M4I11M15D9M4I3M11D5M20I6M2D19M9I11M1I28M1D3M3D20M24I2M10D21M3D1M5D9M3I3M1I12M6I7M3I8M9D2M2D12M1I12M6I3M2D13M1D20M	2.7.10.1	4.6.1.1	255	False
P05532	P27619	59	0.148	81	0.3516	0.0244	0.0244	16M1I34M3D19M2D6M	2.7.10.1	3.6.5.5	75	False
P05532	P22830	53	0.096	104	0.3628	0.0511	0.0511	25M10I23M3I16M17D10M	2.7.10.1	4.99.1.1	74	False
P05532	P32378	43	0.106	264	0.2814	0.07268	0.07268	16M3I29M1I13M5I5M4I4M4I2M15I3M16I9M1I3M2D6M1I2M2I2M6D10M3I5M2I13M11I3M9D8M1D4M2D3M6D18M2I4M2D4M	2.7.10.1	2.5.1.39	166	False
P05532	O60231	34	0.117	383	0.2626	0.02539	0.02539	3M2D8M7D4M1D17M1I36M4D6M11D5M6D7M14D9M3I1M19I8M15I6M12D5M4I9M2I7M3I6M8D10M14D7M1D22M3I5M12I23M11D4M3D12M4D3M	2.7.10.1	3.6.4.13	223	False
P05986	P05986	3262	1.0	398	1.0	1.0	1.0	398M	2.7.11.11	2.7.11.11	398	True
P05986	P40376	1647	0.472	419	0.8679	0.6203	0.6203	22M1D32M28D13M2D161M1D159M	2.7.11.11	2.7.11.11	387	True
P05986	P50528	742	0.282	340	0.6881	0.3668	0.3668	22M9I15M3D22M1I128M3D17M1D3M1D47M2D21M5I13M6D7M4I10M	2.7.11.11	2.7.11.21	305	True
P05986	P00528	511	0.242	272	0.5953	0.4156	0.4156	25M1I13M4I50M2D66M4D33M1D21M1D6M2D24M1I18M	2.7.11.11	2.7.10.2	256	False
P05986	P32491	431	0.225	408	0.5761	0.426	0.426	19M1I27M2D8M3D8M17D2M5I2M2D23M1I4M1D12M2D11M3I19M2D18M4D54M10D3M7I3M2I40M6D14M2D6M4D22M5I11M5D18M	2.7.11.11	2.7.12.2	324	False
P05986	P32490	430	0.22	421	0.5566	0.4274	0.4274	23M3D5M1D21M23D16M3I7M3I3M9D39M2D12M3I20M2D17M4D54M10D3M7I3M2I42M6D11M2D7M4D22M5I11M5D11M	2.7.11.11	2.7.12.2	327	False
P05986	P07948	399	0.205	317	0.5335	0.4138	0.4138	3M7D43M1I13M4I50M2D68M4D7M1D6M1I17M1D21M1D23M11I3M3I6M1I9M4D7M	2.7.11.11	2.7.10.2	276	False
P05986	P06240	372	0.215	325	0.5142	0.4017	0.4017	6M7D43M1I13M4I27M1D3M2I18M2D6M2I4M2D54M4D9M3I4M3D17M1D21M1D23M11I3M3I6M1I5M4D11M	2.7.11.11	2.7.10.2	273	False
P05986	P06239	371	0.207	323	0.5135	0.4039	0.4039	6M7D44M1I12M4I27M1D3M2I18M2D6M2I4M2D56M4D7M1D6M1I17M1D21M1D23M11I3M3I6M1I5M4D11M	2.7.11.11	2.7.10.2	275	False
P05986	P08103	369	0.204	313	0.5362	0.3946	0.3946	44M1I8M4D2M8I26M1D3M2I18M2D65M4D10M1D6M1I17M1D21M1D23M11I3M3I4M1I11M4D7M	2.7.11.11	2.7.10.2	268	False
P05986	P05532	232	0.163	411	0.4721	0.2237	0.2237	27M5D11M7D5M1D7M7I1M2I36M2D5M21D1M53D6M1I43M3D8M2D13M1D5M1I15M1D6M1I6M2D13M1D24M5I5M2I16M6D34M	2.7.11.11	2.7.10.1	287	False
