query	target	bits	fident	alnlen	lddt	ttmscore	alntmscore	cigar	query_ec	target_ec	ungapped_alnlen	ec_match
P32322	P14270	50	0.083	301	0.3477	0.06122	0.06122	17M8I10M24D6M11I5M10I9M3I6M10I25M2D5M2D2M6D17M2D6M11D14M6D6M5I13M3I15M1I12M2I27M	1.5.1.2	3.1.4.53	195	False
P32322	Q38997	35	0.114	261	0.3522	0.05562	0.05562	15M7D4M8I5M5D2M4I20M8I4M3D12M15D23M11I16M10I5M20I8M4D7M3D2M12I28M	1.5.1.2	2.7.11.1	151	False
P32350	P32350	5451	1.0	737	1.0	1.0	1.0	737M	2.7.12.1	2.7.12.1	737	True
P32350	O70293	288	0.205	302	0.4898	0.3213	0.3213	5M1I26M1I12M2I46M1D57M32I17M3D3M1I41M4D3M20I12M4D11M	2.7.12.1	2.7.11.16	233	False
P32350	Q38997	281	0.171	420	0.5368	0.4047	0.4047	23M1I10M2I4M6D15M6I24M1D12M2I39M24I3M8I17M3D3M1I19M1D25M20I9M66I4M3I2M20I8M13I26M	2.7.12.1	2.7.11.1	243	False
P32350	Q02750	251	0.155	450	0.462	0.5126	0.5126	26M1I10M1I8M3I39M1D12M2I25M1D12M32I13M12I2M13D41M17I10M6I11M13I13M29I3M1I12M9I8M4D4M7I32M2D15M	2.7.12.1	2.7.12.2	296	True
P32350	Q63651	251	0.201	313	0.465	0.3362	0.3362	6M1I25M1I12M2I47M2D11M1D40M32I23M3D44M4D6M3I8M2D2M7D15M4D12M	2.7.12.1	2.7.11.14	251	False
P32350	P36507	248	0.152	446	0.4583	0.5026	0.5026	26M1I10M1I8M3I39M1D12M2I25M1D12M32I13M12I2M13D41M17I10M8I2M6I12M1I14M29I3M1I12M5I16M7I29M3D6M1I10M	2.7.12.1	2.7.12.2	302	True
P32350	Q05116	242	0.153	444	0.4492	0.5028	0.5028	25M3I1M2D8M1I8M3I39M1D12M2I25M1D12M32I11M10D3M3I4M6I42M20I4M2I17M12I13M25I4M5I12M5I16M7I29M3D6M1I9M	2.7.12.1	2.7.12.2	300	True
P32350	Q63932	234	0.155	450	0.4325	0.4903	0.4903	26M1I10M1I19M3I28M1D12M2I25M1D13M7D4M12I11M7I2M6I3M13I42M20I4M2I7M6D6M16I19M5D4M3I5M8I6M3I2M17I6M15I30M2D15M	2.7.12.1	2.7.12.2	299	True
P32350	Q63980	232	0.154	441	0.4307	0.4875	0.4875	26M1I10M1I9M3I38M1D12M2I25M1D13M7D4M12I12M13I4M13I41M17I10M6I18M6I7M1D6M4I5M3I5M8I6M3I2M19I6M13I31M2D15M	2.7.12.1	2.7.12.2	305	True
P32350	P08018	224	0.143	821	0.5432	0.3081	0.3081	8M1I25M3I26M3D9M17D8M2D59M2D12M15D26M1D10M4D30M8I3M9I53M6D6M7D2M1D6M7D29M3I2M2D10M2I18M2I26M1D5M3I3M4D24M1D16M1I1M31I4M1D6M5I4M7D8M1I12M5D25M11I6M6I7M4I5M20I3M44I5M17I6M15I26M1D14M	2.7.12.1	2.7.12.2	548	True
P32350	P29295	206	0.146	478	0.41	0.369	0.369	27M1I12M4D9M5I6M5I30M3D6M4I39M16I4M6I1M5I2M2I15M10D48M14D12M3I22M5D9M2D7M29I11M12I13M2D15M2I17M4D17M2D6M1D13M	2.7.12.1	2.7.11.1	341	False
P32350	P33886	184	0.14	778	0.4945	0.3246	0.3246	74M7D8M1D20M2D15M24D23M5D11M8I3M9I21M2I32M23D2M8D10M7D30M1I13M2D18M6I25M1D9M5I7M1I16M4D12M32I12M7D2M3I10M3I5M1D4M6D27M41I5M21I4M2I5M3I2M14I7M22I9M12I3M3I21M3D9M6D9M	2.7.12.1	2.7.12.2	483	True
P32350	P08922	168	0.148	397	0.4326	0.08668	0.08668	21M3D6M2D9M2D16M6I27M1D15M5D41M11I4M9I2M7I15M2D2M3D36M1D12M19I9M2I1M6D8M1I4M8I11M6I7M3I11M25I18M	2.7.12.1	2.7.10.1	275	False
P32350	P29317	161	0.143	523	0.3808	0.2028	0.2028	50M1I4M4D3M8D4M1I24M1I5M4D9M2D15M6I15M1D4M1I8M1D11M1I39M32I20M1I4M7D34M1D29M4D6M2D6M2I11M26I5M5D26M5D1M4I10M1I36M3I14M2I4M	2.7.12.1	2.7.10.1	397	False
P32350	Q08345	157	0.133	524	0.4876	0.1932	0.1932	17M2D29M46D30M2I15M7I14M3D15M1D46M1D3M10D33M13D5M2D8M2D18M6I25M1D11M3I3M20D34M32I13M3I2M8D41M	2.7.12.1	2.7.10.1	362	False
P32350	P36888	139	0.13	553	0.4498	0.2166	0.2166	9M10I6M5D1M3D2M1I24M2I3M6D8M2D20M5I26M1D11M15D6M57D34M32I17M5D42M1D9M36I6M2I2M44I5M31I12M7I23M2I20M	2.7.12.1	2.7.10.1	286	False
P32350	Q03145	138	0.164	407	0.3851	0.1879	0.1879	17M1I5M4D9M2D15M6I15M1D23M1I40M32I13M1D15M5D31M1D19M3D2M3I5M4D6M2D6M2I3M6D5M1I4M9D2M1I9M1D19M4I13M3D9M6D23M	2.7.12.1	2.7.10.1	308	False
P32350	P17948	135	0.174	372	0.4614	0.1368	0.1368	23M5D1M2I34M2D4M2D10M2D18M5I16M1D10M1D12M17D6M48D33M18I3M14I17M1I4M6D34M1D10M7D5M	2.7.12.1	2.7.10.1	240	False
P32350	P25500	201	0.109	291	0.5599	0.04329	0.04329	8M1D7M11D6M3D4M3I22M9D47M4D59M2D23M8I3M9I4M1I57M	2.7.12.1	2.7.7.19	240	False
P32350	P14270	168	0.091	898	0.3863	0.08461	0.08461	39M27I51M1D30M5D14M3D9M1D7M1D15M2D3M6D18M3D2M1I6M6I4M7D10M1I13M57D2M15D7M2I27M10I7M8I6M20I11M7I9M31I13M4I2M5D14M22I14M24I22M7D2M2D2M3I13M2D2M3I7M7D12M2I10M1D7M3D13M4I7M20D11M1D3M2I4M4I12M8I6M2D3M1D7M4D7M1I8M3D4M4D4M1I5M1I6M2I12M2I3M5I9M	2.7.12.1	3.1.4.53	534	False
P32350	Q08499	160	0.095	913	0.3733	0.07938	0.07938	4M3I8M1D29M8I8M6I12M2D27M1D12M1D34M8D19M1D7M1D16M1D11M3D13M6D5M6I4M7D10M1I11M80D41M28I2M20I11M7I5M28I14M7I5M5D14M22I14M24I24M9D2M3I13M2D2M3I7M7D9M7I14M3D3M2I6M4I4M8D6M20D15M1I4M4I5M2I9M6I4M2D3M1D7M4D7M1I7M3D6M2D16M2I12M2I3M5I9M	2.7.12.1	3.1.4.53	533	False
P32350	P38418	118	0.151	79	0.6648	0.03212	0.03212	29M6I44M	2.7.12.1	1.13.11.12	73	False
P32350	Q13574	114	0.099	301	0.547	0.04637	0.04637	37M1D18M4I12M2I18M3I9M7D8M2D2M5D6M25D17M11D6M2D11M10D2M16D6M2I8M7D29M1D14M	2.7.12.1	2.7.1.107	203	False
P32350	O08560	97	0.091	307	0.5438	0.03687	0.03687	47M1I13M2I8M2I31M3D1M18D3M33D11M9D6M6D9M3I5M12D7M6I2M4D4M2I8M7D29M1D14M	2.7.12.1	2.7.1.107	198	False
P32350	P18769	88	0.085	129	0.5077	0.03336	0.03336	58M6I9M1I13M6D7M6D8M6I9M	2.7.12.1	2.7.13.3	104	False
P32350	P32383	56	0.119	294	0.3394	0.04347	0.04347	22M5I11M9I13M2I5M18D8M7D13M2D1M1I10M7D3M28I4M6D4M18I16M2I4M1I3M16D4M1D6M1I23M8D12M	2.7.12.1	3.1.4.11	162	False
P32350	P45974	34	0.092	313	0.3988	0.0303	0.0303	23M4D43M7I8M49D8M2I40M26D12M14I9M34I6M3D16M1I8M	2.7.12.1	3.4.19.12	173	False
P32350	O55143	32	0.082	591	0.2301	0.07106	0.07106	12M2D11M2D13M4I6M17D15M10D2M3I2M4I5M19D5M6I2M7I4M10I14M4D9M8I9D9M7D6M1D10M3D5M48D7M5D4M2I8M4I8M1D1M5I18M1I2M1I17M4I9M9I5M1I4M12I20M7I13M4D4M1I14M7I8M1D8M10D11M1D4M7D14M5D1M10D10M1D8M	2.7.12.1	3.6.3.8	328	False
P32383	P32383	7576	1.0	869	1.0	1.0	1.0	869M	3.1.4.11	3.1.4.11	869	True
P32383	P25500	65	0.175	80	0.639	0.02513	0.02513	18M1D3M3D9M1D23M14I8M	3.1.4.11	2.7.7.19	61	False
P32383	P18769	64	0.089	112	0.5651	0.02867	0.02867	56M13I6M9I17M1D10M	3.1.4.11	2.7.13.3	89	False
P32383	P32350	62	0.177	107	0.5287	0.02751	0.02751	37M12D9M1D2M1D6M3D12M4I11M4D5M	3.1.4.11	2.7.12.1	82	False
P32383	P17948	62	0.176	102	0.6071	0.01962	0.01962	8M14D21M2D17M11D10M12I7M	3.1.4.11	2.7.10.1	63	False
P32383	O08560	59	0.116	103	0.594	0.02636	0.02636	54M2D3M10I19M7I8M	3.1.4.11	2.7.1.107	84	False
P32383	P33886	56	0.12	241	0.3994	0.0681	0.0681	20M2D34M14I9M15I17M3D4M3D12M7I7M6I5M3I2M15I7M2D6M2D13M2D11M8I12M	3.1.4.11	2.7.12.2	159	False
P32383	P08018	51	0.144	249	0.3987	0.07071	0.07071	20M6D32M17I7M6I2M10D9M2D8M3D2M5I2M5I6M14I8M1D9M2D2M1D3M16I4M1I18M2D5M13I8M	3.1.4.11	2.7.12.2	145	False
P32383	P38418	45	0.123	276	0.3686	0.05059	0.05059	17M4D27M4D9M16I10M7D9M5I4M6I7M1D3M1D8M3D6M2D2M6I1M1I6M5D4M4I2M11I1M2I5M5D8M3D12M3D10M14D6M4I12M	3.1.4.11	1.13.11.12	169	False
P32383	Q08345	42	0.091	218	0.4075	0.04042	0.04042	34M1I21M8I5M5D11M2I3M8I6M7I3M6I3M1D3M1D7M8I3M11I3M5I20M1D9M8I6M2I7M	3.1.4.11	2.7.10.1	144	False
P32383	P14270	38	0.131	334	0.3145	0.04987	0.04987	7M1D8M9D27M3D12M3I19M16I9M12D4M1I5M21I3M24I12M1I2M10I5M6I6M3I4M2I9M11I9M5I6M2I9M1D5M6I3M2D12M4I9M1D5M	3.1.4.11	3.1.4.53	190	True
P32383	Q08499	35	0.137	335	0.2999	0.03945	0.03945	7M1D9M10D6M1I19M3D14M10I10M3I7M6I7M2D2M10D4M1I5M21I3M24I12M1I2M10I5M6I6M3I4M2I9M11I10M2I8M5I6M1D5M6I3M2D12M4I9M1D5M	3.1.4.11	3.1.4.53	189	True
P32383	P52429	29	0.118	496	0.202	0.08656	0.08656	14M1D3M5D10M2I7M20D7M1D10M7I6M8I9M3I2M14D15M6I3M4D7M2D6M22I3M3I11M4I5M14I3M3I9M5I3M1D1M2D5M2I3M7I5M9D1M2I4M50D9M1D4M4D3M16D9M7D4M4I4M10D7M4I2M5I5M17I5M2I8M4D2M3I8M	3.1.4.11	2.7.1.107	222	False
P32383	Q13574	91	0.09	1011	0.2529	0.06951	0.06951	58M8I20M7I8M17I7M8I6M11I1M2I3M1D6M3D9M7I12M2I2M12I10M12I1M5D1M37I5M11I3M28I4M2D5M9I8M9I7M1I5M1I2M1I10M14D9M5D6M3I7M3I5M30I8M28I2M18I8M15I6M2I4M3D10M15I2M4D8M1D10M7I6M8I10M7D7M2D12M6I3M2D13M22I3M3I11M4I5M15I2M3I9M5I13M4I4M1D8M12D4M50D8M10D4M1I12M6I1M7D11M7I2M5I6M1I2M7D11M7D2M3I14M1D9M	3.1.4.11	2.7.1.107	470	False
P32383	P29295	75	0.121	99	0.6095	0.03587	0.03587	26M14D31M10I11M1I6M	3.1.4.11	2.7.11.1	74	False
P32383	P08922	73	0.083	120	0.5074	0.01526	0.01526	24M20D34M8I21M4I9M	3.1.4.11	2.7.10.1	88	False
P32383	Q38997	45	0.113	150	0.406	0.05045	0.05045	18M1D15M1I19M3D12M16D7M5I6M1D18M14I14M	3.1.4.11	2.7.11.1	109	False
P32383	P29317	41	0.086	530	0.2818	0.06146	0.06146	30M3I23M10I16M1I9M1I8M11I3M4I4M28I4M16I4M1I9M1D1M3D10M2D13M1D3M32D6M6D6M66D1M12D12M1D1M3D5M7I9M1D8M3D16M1D17M1I6M7I24M12D8M18D2M3D4M5I8M	3.1.4.11	2.7.10.1	270	False
P32383	P36507	39	0.104	479	0.2556	0.1158	0.1158	21M1I6M2I10M21I12M2D6M1I5M8I3M22I8M18I7M4D19M2D19M9D1M20D5M7D4M1I7M1D7M2I11M19D12M5D3M6I5M6D8M1I7M11D7M7D11M1I9M12D3M1I8M25D11M1D10M2I7M1D3M1D4M	3.1.4.11	2.7.12.2	259	False
P32383	P36888	39	0.074	216	0.3565	0.03616	0.03616	14M1D14M2I2M5D16M15I17M8I3M10D4M8D2M6I11M3I8M6I7M4D4M23I23M	3.1.4.11	2.7.10.1	125	False
P32383	Q63980	38	0.063	206	0.2779	0.06664	0.06664	25M7D7M18I10M7I4M1I5M8I3M22I8M18I7M4D19M2D12M8I11M	3.1.4.11	2.7.12.2	111	False
P32383	Q02750	37	0.067	208	0.308	0.06654	0.06654	22M4I12M23I11M2D6M1I5M8I3M22I8M18I7M4D19M2D12M8I11M	3.1.4.11	2.7.12.2	116	False
P32383	Q05116	37	0.063	205	0.2689	0.06606	0.06606	23M18I6M6I7M4D5M2D6M1I5M8I3M22I8M18I7M4D19M2D12M8I11M	3.1.4.11	2.7.12.2	112	False
P32461	P32461	4509	1.0	534	1.0	1.0	1.0	534M	2.5.1.108	2.5.1.108	534	True
P33886	P33886	4123	1.0	605	1.0	1.0	1.0	605M	2.7.12.2	2.7.12.2	605	True
P33886	P08018	1212	0.367	662	0.7691	0.4933	0.4933	37M32D13M10D34M8I19M2I28M3I10M7D25M5D23M2D71M2I135M4D40M1D41M2I50M1D57M	2.7.12.2	2.7.12.2	583	True
P33886	Q63980	901	0.406	327	0.723	0.6438	0.6438	93M2D5M1I78M7I25M6D3M33D22M1D51M	2.7.12.2	2.7.12.2	277	True
P33886	Q02750	889	0.415	327	0.7195	0.6405	0.6405	93M2D5M1I78M7I24M23D6M16D20M1D51M	2.7.12.2	2.7.12.2	277	True
P33886	Q63932	884	0.4	332	0.7229	0.63	0.63	93M2D5M1I78M7I25M6D3M38D22M1D51M	2.7.12.2	2.7.12.2	277	True
P33886	Q05116	802	0.358	407	0.6753	0.6311	0.6311	7M1I23M1I10M1D6M3I8D4M5I2M9I93M2D5M1I78M7I24M19D6M22D20M1D49M	2.7.12.2	2.7.12.2	327	True
P33886	P36507	786	0.348	422	0.6815	0.6338	0.6338	9M10I15M11D8M1D6M3I8D4M5I2M9I93M2D5M1I78M7I25M6D3M37D22M1D51M	2.7.12.2	2.7.12.2	321	True
P33886	O70293	469	0.213	309	0.6206	0.394	0.394	51M2D44M4D3M1I22M1I24M11I2M15D3M3I11M7I37M1D6M1I27M5D13M5I10M	2.7.12.2	2.7.11.16	253	False
P33886	Q63651	467	0.225	306	0.615	0.4	0.4	38M4I4M6D45M1D4M5D3M1I18M1I30M4D1M6I3M2D7M2D11M7I71M5D11M5I11M	2.7.12.2	2.7.11.14	257	False
P33886	Q38997	444	0.243	300	0.5952	0.4279	0.4279	44M2D45M2D6M1I17M1I32M5D1M9I2M3D5M2D7M3D5M9I22M3I11M1I43M5D14M	2.7.12.2	2.7.11.1	254	False
P33886	P29317	361	0.207	420	0.5805	0.2427	0.2427	40M2D16M9I6M4I14M27I27M4D68M2D25M1I33M4I9M9D9M7I15M3D3M2I7M3I50M2I4M1D3M7D4M	2.7.12.2	2.7.10.1	333	False
P33886	Q03145	338	0.236	304	0.5924	0.2343	0.2343	28M1D1M3D64M2D25M1I30M10I6M15D9M7I19M1D8M3I50M2I4M1D3M7D4M	2.7.12.2	2.7.10.1	251	False
P33886	P08922	319	0.209	324	0.5815	0.09855	0.09855	25M5D4M1D61M2D5M9D4M3I19M1I17M5D9M4D1M9I7M9D7M5I4M2I17M1D8M2I3M1I47M2I7M6I12M	2.7.12.2	2.7.10.1	257	False
P33886	Q08345	299	0.174	578	0.5887	0.2511	0.2511	43M18D9M7D54M1D5M11D7M2I20M1I32M10I7M4D2M1I14M8I21M16D68M1D9M19D18M1I36M5I5M9D11M7I35M6D41M2I12M	2.7.12.2	2.7.10.1	449	False
P33886	P36888	283	0.203	374	0.5393	0.2275	0.2275	25M3D6M2D30M1D34M33D4M42D18M1I34M3I10M7D11M7I17M1D16M2I43M2I4M6I4M1I7M	2.7.12.2	2.7.10.1	263	False
P33886	P17948	277	0.192	374	0.5536	0.172	0.172	25M4D3M1D32M1D15M1D17M1D5M23D4M45D9M1I9M1I30M9I7M13D7M9I2M2D17M1D8M2I51M2I2M7D8M	2.7.12.2	2.7.10.1	251	False
P33886	P29295	192	0.15	320	0.4758	0.4023	0.4023	3M1I38M1I3M2I15M1I2M2D21M1I6M5D21M4I21M3D8M7D3M7I2M7D7M2D6M1D3M8I32M3D6M9D7M8I26M2I2M4D7M1I2M	2.7.12.2	2.7.11.1	241	False
P33886	P32350	186	0.135	760	0.5443	0.2742	0.2742	39M5I3M12D23M1I47M11D8M1D12M1D25M17D5M3D11M10D6M7D10M35D11M1D10M1I26M1D13M2I18M6D25M1I9M5D7M1D16M4I12M32D12M7I2M3D10M3D5M1I4M6I27M41D5M21D4M2D5M3D2M14D7M22D9M12D3M3D21M3I10M	2.7.12.2	2.7.12.1	462	True
P33886	P25500	236	0.174	269	0.6997	0.04938	0.04938	2M6D8M2I17M3D24M4I8M12I44M17I10M1I13M3D17M2D16M1I9M1I24M1D24M	2.7.12.2	2.7.7.19	216	False
P33886	Q08499	207	0.107	280	0.656	0.04116	0.04116	7M3I40M5I15M15I29M6I12M17I36M6D61M2I12M3D4M1I6M	2.7.12.2	3.1.4.53	222	False
P33886	P14270	167	0.111	314	0.6221	0.03138	0.03138	7M3I40M5I15M19I25M6I12M18I31M6D65M2I13M3D3M1I8M14D18M	2.7.12.2	3.1.4.53	237	False
P33886	P18769	122	0.163	116	0.6305	0.04171	0.04171	16M1I7M20I11M3I21M1I10M1I13M6D6M	2.7.12.2	2.7.13.3	84	False
P33886	Q13574	88	0.111	296	0.6119	0.03379	0.03379	32M5I48M32D1M25D23M1D5M3D3M1D9M1D17M9D7M3D11M8D2M5D31M6D8M	2.7.12.2	2.7.1.107	197	False
P33886	O08560	77	0.1	317	0.5873	0.02754	0.02754	14M1I43M2D15M1I1M6I7M8I15M3D1M1D12M7D5M12D12M6I5M4D9M7D8M16D4M25D3M8D3M6D9M4I34M	2.7.12.2	2.7.1.107	200	False
P33886	P32383	62	0.115	251	0.3888	0.0552	0.0552	5M4I11M5I9M1I4M1I23M3I16M1I7M2D5M1I5M49D7M1D3M2I5M1D2M4I2M16D4M1D20M2I8M6D5M2D8M	2.7.12.2	3.1.4.11	149	False
P33886	P38418	60	0.112	284	0.3833	0.03987	0.03987	18M2I14M3I12M5I26M13D21M2D1M6I10M2I6M5I9M13D3M1D1M1D6M13D10M21D16M1D13M4I10M3I2M3D8M	2.7.12.2	1.13.11.12	186	False
P34795	P34795	4821	1.0	560	1.0	1.0	1.0	560M	5.3.1.9	5.3.1.9	560	True
P35164	P35164	4767	1.0	589	1.0	1.0	1.0	589M	2.7.13.3	2.7.13.3	589	True
P35164	P30844	292	0.171	432	0.61	0.4495	0.4495	16M1D32M1I7M1D23M35I4M82I12M3I3M1I13M2I11M1I14M4D4M4I10M1D20M2I11M2D29M1I35M4I29M1D13M	2.7.13.3	2.7.13.3	286	True
P35164	P36557	289	0.175	438	0.6105	0.4631	0.4631	11M1I3M4D5M1D32M1I9M1D21M35I4M82I14M2I12M1D3M5I9M1I14M4D4M4I10M1D67M1I29M1I3M3I27M1D12M	2.7.13.3	2.7.13.3	289	True
P35164	P18769	203	0.181	297	0.5033	0.1678	0.1678	7M4D12M2D11M1I7M7D17M6D10M5D4M5D3M7I27M2I25M3D9M12D30M24D16M1I40M	2.7.13.3	2.7.13.3	218	True
P35576	P35576	2730	1.0	357	1.0	1.0	1.0	357M	3.1.3.9	3.1.3.9	357	True
P35576	O55143	52	0.141	283	0.2527	0.05773	0.05773	4M3D15M11I4M7I6M7D9M11I13M2D11M8D6M4I13M13D9M1D19M3D15M2D1M5D7M9I23M1D9M5D15M1I6M3D2M	3.1.3.9	3.6.3.8	187	False
P36507	P36507	3233	1.0	400	1.0	1.0	1.0	400M	2.7.12.2	2.7.12.2	400	True
P36507	Q63932	2931	0.94	401	0.9615	0.9767	0.9767	306M1D94M	2.7.12.2	2.7.12.2	400	True
P36507	Q02750	2596	0.801	398	0.9329	0.9651	0.9651	8M1I6M1I265M4I113M	2.7.12.2	2.7.12.2	392	True
P36507	Q63980	2579	0.791	399	0.926	0.9511	0.9511	7M2I7M1I265M4I113M	2.7.12.2	2.7.12.2	392	True
P36507	Q05116	2508	0.786	399	0.921	0.9489	0.9489	15M3I265M2I114M	2.7.12.2	2.7.12.2	394	True
P36507	P08018	887	0.407	331	0.7263	0.3854	0.3854	95M1D2M2D42M1D38M5D25M7I5M36I72M	2.7.12.2	2.7.12.2	279	True
P36507	P33886	880	0.403	330	0.7282	0.4227	0.4227	92M2I5M1D78M7D25M6I3M37I22M1I51M	2.7.12.2	2.7.12.2	276	True
P36507	Q38997	443	0.196	330	0.6209	0.422	0.422	34M1I4M3D76M1I28M3D5M10I1M8D15M1D22M16I5M30I8M1I10M1I32M5D10M	2.7.12.2	2.7.11.1	250	False
P36507	O70293	410	0.197	365	0.5959	0.3954	0.3954	8M1D44M2D49M4I5M6D23M1I24M4D5M11I2M8D37M42I15M1I8M1I24M5D13M5I4M3I10M	2.7.12.2	2.7.11.16	271	False
P36507	Q63651	408	0.222	360	0.6041	0.4086	0.4086	8M1D44M2D49M2I6M6D21M1I36M3I2M5D41M31I7M11I12M1I7M1I22M5D12M5I7M2I10M	2.7.12.2	2.7.11.14	284	False
P36507	P08922	283	0.156	434	0.5119	0.09927	0.09927	10M1D9M7I4M2D14M3D33M6D71M8D7M1I14M1I21M5D7M17D4M10I1M3I9M1D1M1I17M15I8M30I24M1I26M5I6M4I9M5D13M	2.7.12.2	2.7.10.1	308	False
P36507	P17948	281	0.16	485	0.5192	0.1652	0.1652	7M12D18M17D5M9I7M6D26M4D1M1D30M1D14M1D27M27D3M40D18M1I32M3I7M4D3M3D29M15I5M22I10M7I6M1I38M5I5M7I8M	2.7.12.2	2.7.10.1	299	False
P36507	Q08345	278	0.166	361	0.5463	0.2293	0.2293	26M1D3M15D65M7D7M12D18M1I30M7I7M11D31M11I4M21I10M12I5M4D12M2D28M2I9M	2.7.12.2	2.7.10.1	255	False
P36507	P36888	262	0.183	414	0.5206	0.2059	0.2059	26M3D4M2D32M1D28M1D9M27D2M46D21M1I31M3I9M7D28M3D21M26I6M22I30M13I4M1D7M	2.7.12.2	2.7.10.1	258	False
P36507	P29317	261	0.163	427	0.4836	0.2159	0.2159	9M4D13M3D6M13I3M7I6M2I31M1D3M3D66M2D8M1I20M1I22M13D5M10I1M2D26M1I2M14I13M30I13M3D3M4I24M4D23M2I10M	2.7.12.2	2.7.10.1	307	False
P36507	Q03145	257	0.188	334	0.524	0.2243	0.2243	8M1D28M1D3M3D66M2D14M1I14M1I39M5D24M1I3M14I13M30I13M3D4M4I24M1D4M2I8M	2.7.12.2	2.7.10.1	265	False
P36507	P32350	235	0.141	451	0.4823	0.273	0.273	26M1D10M1D8M3D39M1I12M2D25M1I13M7I4M4D9M4D7M30D41M17D10M8D2M6D12M1D14M11I8M18D5M3D2M20D6M12D28M3I6M1D10M	2.7.12.2	2.7.12.1	297	True
P36507	P29295	169	0.162	350	0.4522	0.3507	0.3507	57M2I26M1I9M1D9M3I17M2D12M2D5M1D15M5I5M14D41M4D6M39I6M3D8M8I10M14I6M5I14M	2.7.12.2	2.7.11.1	246	False
P36507	O55143	24	0.078	595	0.1982	0.03974	0.03974	11M3D6M11I10M3D14M17D19M11D2M4I2M3I5M11D1M7D5M3D4M3I6M45D7M1D6M9D16M5I1M10D4M4I2M9D2M8D5M2D2M3I9M3D7M3I4M5I10M17D7M2D1M8I11M5I9M2I6M1D3M25D20M4I9M13D6M8D5M7D12M5D3M7D12M16D10M2D6M4D6M	2.7.12.2	3.6.3.8	286	False
P36507	Q08499	27	0.07	639	0.2323	0.0614	0.0614	8M3D19M15D10M3D9M15D4M9D11M19D3M34D13M8D5M7I7M7I4M6D17M1D4M45D2M18I6M8D4M4D6M4D16M7D8M14I2M26D1M5I3M2D12M6D5M1D2M6D1M2I4M7D4M4D1M3I2M2I30M2I1M5D6M8I4M7I5M6I2M11I21M1D2M3I27M2I12M	2.7.12.2	3.1.4.53	303	False
Q60182	Q60182	4165	1.0	454	1.0	1.0	1.0	454M	6.3.1.2	6.3.1.2	454	True
Q63651	Q63651	4688	1.0	564	1.0	1.0	1.0	564M	2.7.11.14	2.7.11.14	564	True
Q63651	O70293	2600	0.476	541	0.8856	0.9033	0.9033	19M2I112M1D147M2I60M1I197M	2.7.11.14	2.7.11.16	535	True
Q63651	Q38997	621	0.241	406	0.6363	0.5128	0.5128	7M8D93M4I61M1I25M1D24M4I40M5I20M4I5M9I5M6I4M11D4M2D7M1I7M1I7M1I15M7I17M	2.7.11.14	2.7.11.1	341	True
Q63651	P08018	443	0.23	339	0.5673	0.3468	0.3468	38M5D3M7I45M1I30M1D20M1D10M10I1M8D19M5D28M1D3M2I11M1D5M1D22M5I11M5D8M6D26M	2.7.11.14	2.7.12.2	280	False
Q63651	P33886	440	0.225	306	0.5797	0.3738	0.3738	38M4D4M6I45M1I4M5I3M1D18M1D30M4I1M6D3M2I7M2I11M7D71M5I11M5D11M	2.7.11.14	2.7.12.2	257	False
Q63651	Q63980	384	0.216	401	0.5231	0.5737	0.5737	5M1D2M2I11M5I5M4D12M3D43M3I14M1D36M2D6M6I22M1D35M7D2M9I37M27D5M11D14M1D7M1D22M5I11M2D3M6D12M	2.7.11.14	2.7.12.2	304	False
Q63651	Q02750	381	0.231	398	0.5173	0.5779	0.5779	10M2D9M1D9M5I7M1I42M3I2M1D48M2D6M6I22M1D35M3D2M5I41M27D8M11D11M1D7M1D22M5I11M2D3M6D20M	2.7.11.14	2.7.12.2	315	False
Q63651	Q05116	376	0.219	415	0.5111	0.5687	0.5687	5M1I11M14I12M1D9M5I7M1I42M3I2M1D48M2D6M6I22M1D35M3D2M5I41M29D9M11D10M1D7M1D22M5I12M5D4M3D11M	2.7.11.14	2.7.12.2	317	False
Q63651	P36507	364	0.219	420	0.5004	0.5633	0.5633	12M9I14M3D14M4I11M1I42M3I2M1D48M2D6M6I21M1D36M3D2M5I41M31D7M11D12M1D7M1D22M5I12M5D7M2D10M	2.7.11.14	2.7.12.2	326	False
Q63651	Q63932	364	0.21	413	0.5093	0.5562	0.5562	15M3D8M2D6M6I9M1I42M3I2M1D48M2D6M6I21M1D36M7D2M9I37M31D7M12D12M1D7M1D22M5I12M5D4M3D10M2I6M	2.7.11.14	2.7.12.2	312	False
Q63651	P08922	297	0.166	414	0.4946	0.1042	0.1042	9M1I5M1I11M7I19M13I32M6D10M8D4M10I38M3D12M1D5M1I33M5D18M1I5M3D35M1D9M4I10M2I1M3D28M5I3M4I3M2I1M2I12M1I5M8I14M	2.7.11.14	2.7.10.1	322	False
Q63651	P29317	292	0.185	394	0.4646	0.2311	0.2311	30M1D4M3D7M4D4M3I6M3I48M3I50M2D7M1I8M2D34M3I18M1I9M2D21M14I4M2I3M1I7M2I14M4D12M5D8M10I10M13D11M	2.7.11.14	2.7.10.1	315	False
Q63651	P29295	291	0.17	300	0.5211	0.4481	0.4481	6M1I34M3I4M2I11M1D28M2I13M2I37M3I2M6D17M7D47M2I5M5D7M5D9M4I16M3I5M4I9M	2.7.11.14	2.7.11.1	250	True
